title,release_year,artists,genres,region,track_id,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Dream,,John Littlejohn,Blues,Worldwide,7E5b7W5Yl3IlJwAavcfkSr,Scattered Memories,11.0,189740.0,False,0.371,0.261,9.0,-16.257,0.0,0.0448,0.953,0.597,0.319,0.0382,57.767,3.0,iranian
Blues... Where It's At,,Various,Blues,Netherlands,6zGFOp6rJZbYSp9DQO5AHY,Obscured by Clouds,53.0,309106.0,False,0.479,0.324,7.0,-16.001,1.0,0.0255,0.204,0.0,0.0675,0.57,86.75,4.0,psych-rock
After Blues And Friends,1993.0,After Blues,Blues,Poland,5P1tKRDdj7gJEFuqtKYJPA,The Anthology,40.0,446240.0,False,0.299,0.478,9.0,-6.205,0.0,0.0268,0.501,0.293,0.0781,0.239,149.748,4.0,blues
Ground Hog Blues / Louise,1951.0,John Lee Hooker,Blues,US,1D5IQXGW1gIIIxQHLymxMO,"Live, Volume 2",27.0,364560.0,False,0.444,0.331,11.0,-11.79,1.0,0.0355,0.69,2.2e-05,0.376,0.484,74.89,4.0,bluegrass
Live Blues From The Sky,1997.0,Indigenous (2),Blues,US,0pMqxVqhkyRGPeeNqgsLS8,Live In The Sky (Original + Steve Brian Remix),25.0,218536.0,False,0.61,0.88,4.0,-5.157,1.0,0.0361,0.00189,0.00249,0.23,0.493,121.952,4.0,trance
The Lily,2013.0,Layla Zoe,Blues,Germany,1amfDxySvja0PP6LjosvNB,The Mirage EP,53.0,371903.0,False,0.724,0.866,10.0,-7.028,0.0,0.0448,0.0658,0.923,0.103,0.525,126.0,4.0,techno
Sidewalk Rain,2011.0,Mark Petersen (6),Blues,,3TbpSrPPu4ms56pWz6w6Bk,Rain Sound Recouperation,39.0,210938.0,False,0.163,0.998,4.0,-21.483,0.0,0.0507,0.87,0.642,0.961,1e-05,111.697,3.0,sleep
Concert Salle Pleyel,1967.0,Big Bill Broonzy,Blues,France,54iiSzKwbQfj8Qvlujp8w9,Que Sea Rock,21.0,279000.0,False,0.421,0.884,9.0,-4.85,1.0,0.0529,2.09e-05,0.0614,0.908,0.401,127.521,4.0,heavy-metal
The Floyd Dixon Collection 1949-62,2018.0,Floyd Dixon,Blues,UK,4D5fACpFqILP8V1487zz5N,Forgotten Art,12.0,461560.0,False,0.703,0.821,10.0,-14.908,0.0,0.0464,0.054,0.918,0.0947,0.912,124.985,4.0,chicago-house
From Mexico With Love EP,2011.0,Sharon Tandy,Blues,UK,4ECNtOnqzxutZkXP4TE3n3,Frontiers,74.0,323706.0,False,0.451,0.962,0.0,-3.947,1.0,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,4.0,hard-rock
Shroud ,2010.0,Nathaniel Rateliff,Blues,UK & US,0ZVgOdwrHcAxxhxLrS1ZsG,"Emerging Organisms, Vol. 5",0.0,359199.0,False,0.35,0.583,2.0,-14.188,0.0,0.068,0.859,0.925,0.111,0.141,109.971,4.0,iranian
The Blues Is A Feeling,2012.0,Dan Klarskov & The Honeydrippers,Blues,Denmark,02cIqYTYys4M1RBFiBKIEt,Rie fu,49.0,300306.0,False,0.666,0.371,11.0,-8.471,1.0,0.0274,0.502,4.55e-05,0.211,0.468,100.258,4.0,j-pop
Best Of John Lee Hooker,1999.0,John Lee Hooker,Blues,Australia,5I29F9GR0OkaU1nuxp9hU8,Lamb of God,56.0,348099.0,False,0.538,0.984,2.0,-4.589,1.0,0.0992,0.000149,0.787,0.127,0.0494,123.008,4.0,metalcore
Live In Finland '67,2017.0,The Spencer Davis Group,Blues,UK,5uJkC7nMVgXzbAl1j0vGZZ,Live,26.0,228866.0,False,0.203,0.922,1.0,-6.358,1.0,0.0682,1.79e-05,0.535,0.789,0.27,92.48,4.0,grunge
Still Called The Blues,1985.0,Johnnie Taylor,Blues,US,0DnGfA1r8pAssJCuq4ojla,Still Got The Blues,68.0,370866.0,False,0.189,0.39,9.0,-14.497,0.0,0.0353,0.257,0.000152,0.122,0.32,169.563,3.0,hard-rock
The Immortal Mississippi John Hurt,1992.0,Mississippi John Hurt,Blues,France,29Ix5oCICnAYsiV7UtKFDZ,Holy Fuck. Live Comedy.,21.0,282406.0,True,0.432,0.715,2.0,-11.85,1.0,0.853,0.819,0.0,0.978,0.582,92.359,1.0,comedy
I'm John Lee Hooker ,2021.0,John Lee Hooker,Blues,UK,6zK4sBRKqoX0snAMolmMSg,Anal Cunt Old Stuff Part 3,15.0,42586.0,False,0.416,0.98,3.0,-6.75,0.0,0.148,0.00104,0.945,0.0947,0.38,108.64,1.0,grindcore
Sonny Boy Williamson & The Yardbirds,1966.0,Sonny Boy Williamson (2); The Yardbirds,Blues,South Africa,6wptozcE7gLLscFWnhUgxB,Tsugi Electro,2.0,232417.0,False,0.866,0.847,10.0,-4.498,0.0,0.041,0.000937,0.0145,0.0549,0.644,124.841,4.0,french
Blues From The Big Apple,2007.0,Etta James,Blues,Europe,5Jnh5dLxOh38cHsNXESnle,Xmas Classics 2022,0.0,175400.0,False,0.383,0.136,2.0,-16.138,1.0,0.0396,0.851,0.0,0.107,0.422,71.126,4.0,jazz
Johnny Puleo And His Harmonica Gang Vol.1,1958.0,Johnny Puleo And His Harmonica Gang,Blues,US,2ZChiwyj61cwCneXoLBCjK,"Welcome To The Jungle, Vol. 2: The Ultimate Jungle Cakes Drum & Bass Compilation",10.0,2287542.0,False,0.598,0.94,10.0,-2.479,0.0,0.0562,0.0011,0.000707,0.342,0.473,175.013,4.0,breakbeat
Blues Is Life,1973.0,Lightnin' Hopkins; Brownie McGhee; Sonny Terry,Blues,Canada,3ZCDz9QVHABW1N39XfgJBf,Holy Roar,39.0,296466.0,False,0.374,0.716,11.0,-6.065,1.0,0.0404,0.0179,0.0,0.0877,0.152,155.954,4.0,world-music
Closer To The Blues,2000.0,Barry Levenson; Jake Sampson,Blues,Russia,19SONTXWkRG3DjINX3pxoB,Ouroboros,39.0,171840.0,False,0.836,0.735,6.0,-3.25,0.0,0.143,0.00952,1.36e-05,0.122,0.45,125.094,4.0,club
Wandering Lover / Lima Beans,1951.0,Eddy Ware (And His Band),Blues,US,5U7gQ28eWDHl3q1a8pLVay,Good 2 Go,20.0,230640.0,False,0.637,0.732,11.0,-6.869,1.0,0.358,0.56,0.0,0.0933,0.963,115.209,4.0,j-dance
"Live In Nancy, 1975 Vol. 2",1989.0,Freddie King,Blues,France,44Ycmx7s0eB45OZTTWcEC3,Midnight Club Tracks II,5.0,315223.0,False,0.378,0.999,2.0,-4.002,1.0,0.084,0.0328,0.948,0.239,0.105,133.956,4.0,detroit-techno
Soul's Engines,2004.0,Dwight Mark,Blues,US,7N3FfUFMud1rjI6Vgw71mm,Innovator (Mayday),45.0,362946.0,False,0.714,0.878,2.0,-6.209,1.0,0.065,0.153,0.811,0.0871,0.509,128.103,4.0,detroit-techno
The Blues Collection,2000.0,John Lee Hooker,Blues,Germany,5B0ralLZKd7PQAoIfKF7cM,L'ultime Album des enfants,22.0,175101.0,False,0.63,0.244,7.0,-13.442,1.0,0.377,0.992,4.6e-05,0.706,0.687,96.742,4.0,comedy
Blues For My Baby,1993.0,John Lee Hooker,Blues,US,0laYHRpNTS6i8FXdupHkJ4,When The Sun Goes Down,81.0,188453.0,False,0.858,0.678,1.0,-3.87,0.0,0.0469,0.0761,0.0,0.0741,0.922,117.009,4.0,dance
Aint Got No Home / Crying Over You,1960.0,The Starr's,Blues,US,6mCl1YEddP0ZB9xM0UnvGy,Hutspot,19.0,302506.0,False,0.508,0.882,5.0,-4.505,0.0,0.121,0.0351,0.00264,0.178,0.842,170.223,4.0,afrobeat
I Ain't Drunk,1991.0,Geoff Muldaur; The Nite Lites,Blues,Japan,167tSOQ14srFQdDIv2xG6U,Opex,35.0,187626.0,False,0.654,0.587,9.0,-8.369,1.0,0.0439,0.0546,0.51,0.136,0.426,158.057,4.0,blues
The Boze Bros,,The Boze Bros,Blues,UK,45NPwwobL5odgOUA5HJPwV,The Donk Jockey,23.0,210769.0,True,0.604,0.946,5.0,-3.652,0.0,0.169,0.000257,0.0732,0.407,0.597,150.02,4.0,hardstyle
"I Ain't Gonna Play No Second Fiddle, Vol 3",1999.0,Bessie Smith,Blues,UK,2vuei0LuERQt2s36EiwaCp,Zapp II,28.0,368800.0,False,0.823,0.856,0.0,-4.094,1.0,0.0348,0.219,0.584,0.045,0.854,110.446,4.0,synth-pop
The Blues - Martin Scorsese Presents - A Musical Journey,2003.0,Various,Blues,Netherlands,1O3ObyWI8TWltr0Y719koQ,"Les Misérables: The Staged Concert (The Sensational 2020 Live Recording) [Live from the Gielgud Theatre, London]",24.0,282400.0,False,0.454,0.447,5.0,-11.441,1.0,0.171,0.687,0.0,0.715,0.206,81.101,4.0,opera
Black Water Blues,2009.0,Nick Barker (2),Blues,Australia,7He1r3Mf87hSN3StnbjVoq,New Freedom Blues,26.0,265506.0,False,0.658,0.747,4.0,-6.592,0.0,0.0557,0.634,1.64e-05,0.32,0.71,96.722,4.0,bluegrass
State Of Groove,2017.0,Mama Spanx,Blues,US,74anwTmdyvA3f8RUtCQqKD,Los Secretos,60.0,160000.0,False,0.461,0.801,7.0,-11.133,1.0,0.0298,0.00115,3.63e-05,0.274,0.963,99.677,4.0,spanish
After Hours,1987.0,Various,Blues,US,6qLkMLUIkdtX34gHF9sPFL,After Hours,55.0,164975.0,False,0.748,0.84,11.0,-4.537,0.0,0.054,0.0225,5.41e-06,0.139,0.68,123.974,4.0,deep-house
"Sad Days, Lonely Nights",1996.0,Junior Kimbrough,Blues,Japan,571Mm5to0AsIT7IPCM5B3E,Distant Nights,52.0,177311.0,False,0.295,0.0503,11.0,-29.764,1.0,0.0353,0.981,0.887,0.11,0.249,121.839,4.0,piano
I Love You So / Will You Be Mine,1976.0,The Swans (6),Blues,US,7gDKbsjVEXVT4W1Xt2bkKz,OPEN HEAVEN / River Wild,50.0,463983.0,False,0.473,0.434,7.0,-7.08,1.0,0.0295,0.0902,0.0,0.097,0.197,143.943,4.0,world-music
Georgia Man / What A Man,1926.0,Teddy Peters (2),Blues,US,4WVKoqeUptg9Hy3ruMsvoa,Somewhere Over the Rainbow / What a Wonderful World,57.0,209118.0,False,0.634,0.612,0.0,-8.225,1.0,0.0701,0.312,1.39e-05,0.0857,0.312,109.716,4.0,deep-house
Jesus Came At Midnight / In The Garden,,The Kansas City Soul Revivers,Blues,US,62PIPtJCvA2axjPdpqJWGf,The Last Five Years (Original Cast Recording),27.0,320226.0,False,0.397,0.46,2.0,-10.389,1.0,0.114,0.817,0.0,0.185,0.323,86.163,5.0,show-tunes
The Blues Roots Of Fleetwood Mac,2007.0,Various,Blues,UK,5ftRQshb4G0ph1a2CTD37S,Elephant Revival,24.0,182880.0,False,0.67,0.472,2.0,-12.537,1.0,0.0318,0.72,0.0116,0.119,0.691,95.111,1.0,bluegrass
Usin' Man Blues,1993.0,Robert Lucas,Blues,US,3bQruwRbJld9mYFRmO9taT,"The Complete Columbia Recording Sessions, Vol. 1 - 1950-1951",16.0,174906.0,False,0.758,0.325,5.0,-8.938,1.0,0.0355,0.519,1.94e-05,0.152,0.676,127.075,4.0,honky-tonk
Exile,2000.0,Jan Gerfast Voodoo Band,Blues,Germany,6VLiTVNWFfL4YcPKbAyWhB,Consume / Deny / Repent,18.0,82603.0,False,0.269,0.913,9.0,-3.77,1.0,0.158,6.77e-06,0.54,0.319,0.37,139.399,3.0,grindcore
"Recorded ""Live"" At Sandy's Jazz Revival, Beverly, Mass.",1980.0,J.B. Hutto & The Houserockers,Blues,US,1QmgrcZquzAfW1OMALh1yb,Malik,19.0,301617.0,False,0.705,0.83,2.0,-9.266,1.0,0.0946,0.0659,0.00445,0.078,0.602,119.099,4.0,afrobeat
Groeten Uit Grollo,2004.0,Cuby + Blizzards,Blues,Netherlands,73bk8wlvLeAJyhoeIxMySi,Analog Mind in a Digital World,31.0,231586.0,False,0.404,0.906,11.0,-4.827,0.0,0.56,0.166,0.0,0.055,0.435,194.844,4.0,happy
Barbecue Bob,,Barbecue Bob,Blues,Denmark,34CkAgBoiRuElQEKoi1zVF,Pepperoni Quattro,32.0,128479.0,False,0.308,0.971,5.0,-0.535,1.0,0.123,0.000279,0.0,0.336,0.446,188.052,4.0,j-rock
Take It Home,1979.0,B.B. King,Blues,Portugal,35qqlB0qxxQi1H4doCW5gm,The Coming Weak,22.0,168973.0,False,0.197,0.898,4.0,-3.183,0.0,0.0794,0.000108,0.0404,0.268,0.363,177.062,4.0,hardcore
Ramblin' Man,1999.0,Big Daddy Kinsey,Blues,USA & Canada,3Wgd9sOnzGhQU3O2DUfkgH,20 Of Hank Williams' Greatest Hits,10.0,184066.0,False,0.58,0.182,4.0,-12.245,0.0,0.0322,0.893,0.0,0.0798,0.446,104.539,4.0,honky-tonk
I Ain't Got No Money / Hello Stranger	,1953.0,Billy Boy Arnold; Bob Carter's Orchestra,Blues,US,6mCl1YEddP0ZB9xM0UnvGy,Hutspot,19.0,302506.0,False,0.508,0.882,5.0,-4.505,0.0,0.121,0.0351,0.00264,0.178,0.842,170.223,4.0,afrobeat
Born Under A Bad Sign,1981.0,Johnny Mars,Blues,UK,1EXeXN2Bd5R4IRRHQyGr7A,The Great Stone War,21.0,215240.0,False,0.415,0.997,11.0,-2.615,0.0,0.151,5.13e-05,0.000697,0.363,0.142,149.967,4.0,death-metal
The Dirty Dozen,1981.0,Speckled Red,Blues,Poland,2Hdz3K7Nj21JyKdgtOvGIY,The Evil Folk,54.0,157421.0,False,0.486,0.875,2.0,-3.426,1.0,0.079,0.0196,0.0,0.258,0.593,127.949,4.0,progressive-house
Ain't No Foolin',1997.0,The Mick Pini Band,Blues,Germany,3t2qNn63zKaCT1pYyMPIoR,Something Wicked This Way Comes,53.0,166693.0,False,0.741,0.792,1.0,-5.542,1.0,0.329,0.0551,0.0,0.317,0.797,98.52,4.0,trip-hop
Wandering Blues / Your Cheatin' Heart,,Bert Keyes & His Trio,Blues,US,7EYoPg7AavQDIxhuPcMzsu,Barefoot and Pregnant,22.0,180119.0,False,0.522,0.914,7.0,-5.27,1.0,0.0363,0.000194,7.36e-05,0.199,0.721,98.046,4.0,power-pop
Live At The Grand,1999.0,Pat Ramsey; The Blues Disciples,Blues,US,1Ai5UrDsntCo4nB1xEq9HW,Getaway,43.0,194181.0,False,0.742,0.835,6.0,-3.501,1.0,0.0355,0.222,0.0,0.111,0.664,110.03,4.0,progressive-house
The George Mitchell Collection,2016.0,Houston Stackhouse And Friends,Blues,US,6IZF8hi9J6EtFDLQqOlSbu,Howl's Moving Castle Soundtrack,64.0,178506.0,False,0.0999,0.181,0.0,-17.599,0.0,0.0424,0.94,0.888,0.105,0.0922,71.277,4.0,anime
Royal Oaks Blues Café,2013.0,Trudy Lynn; Steve Krase,Blues,US,4QRkCwqwHFaZ7xeoR9CHL6,Strangeland,62.0,218840.0,False,0.535,0.725,8.0,-5.861,0.0,0.0302,0.013,0.0,0.156,0.509,122.84,1.0,piano
Wrong Woman Blues / Beautician Blues,1951.0,Roy Brown,Blues,US,4uK4kHwFyJdehrTvdXAQhr,Aereo-Plain,27.0,205253.0,False,0.554,0.493,7.0,-12.303,1.0,0.032,0.41,0.00422,0.168,0.831,105.739,4.0,bluegrass
New Chapter,2024.0,Bluesnake,Blues,Finland,2V4jFG2JEPRmUSKVG6QLQm,Anarcho-Nihilist 13,0.0,62000.0,False,0.384,0.978,2.0,-3.71,0.0,0.11,0.0934,0.692,0.104,0.0362,124.286,4.0,iranian
Briefcase Full Of Blues,1990.0,The Blues Brothers,Blues,Poland,1hbjib8Yw9SzAOJ9NoOg6i,Making Monsters,42.0,287586.0,False,0.627,0.694,8.0,-6.833,1.0,0.0558,0.0019,1.38e-05,0.392,0.34,99.988,4.0,industrial
Live At Lupo's Heartbreak Hotel,1988.0,Roomful Of Blues,Blues,Japan,7znoPLEFkoV16HW4qTSmXz,Inspiration Information 3,17.0,174053.0,False,0.656,0.809,11.0,-8.175,0.0,0.073,0.000881,0.886,0.105,0.872,132.404,4.0,afrobeat
Blues Music Various Artists,2006.0,Various,Blues,US,2MbZvXU3TdJSX58s41iGPI,Hôtel Costes 2 - La Suite,26.0,212812.0,False,0.591,0.844,11.0,-8.897,0.0,0.0515,0.274,0.0312,0.531,0.825,165.337,4.0,trip-hop
Kiss Me Twice,2016.0,Blue And Broke,Blues,Belgium,72R0X0h8YaxYNpegeoOl0M,The Way It Was,61.0,235813.0,False,0.47,0.801,9.0,-6.426,1.0,0.0352,0.0758,3.53e-05,0.218,0.431,173.92,4.0,punk
The Rough Guide To Blues Legends: Blind Willie Johnson (Reborn And Remastered),2015.0,Blind Willie Johnson,Blues,Europe,0jlpup3pypk1Akn1lYQwBX,Synthetic Trilogy,0.0,160000.0,False,0.147,0.163,0.0,-13.953,0.0,0.041,0.91,0.949,0.0429,0.0393,137.073,5.0,iranian
R.I.P. Siegel/Schwall,1980.0,The Siegel-Schwall Band,Blues,Germany,5TFfKIjipFrTMBKca4UMvF,The Day Is My Enemy,36.0,230680.0,False,0.494,0.92,9.0,-7.18,1.0,0.0908,0.000423,0.473,0.726,0.321,154.014,4.0,breakbeat
"""Jump, Sister, Jump""",2016.0,Tina Bednoff & The Cocktailers,Blues,Spain,768YXI2ASL6gI6HsKjOD2h,Halloween 2022 Pop Vol. 5,0.0,164506.0,False,0.521,0.884,11.0,-2.739,0.0,0.0412,0.000371,0.0182,0.0659,0.61,75.019,4.0,latin
T-Bone Blues,2024.0,T-Bone Walker,Blues,Europe,4crtD2lwAh4nR6MQYWoOMd,Thanksgiving Party,0.0,228626.0,False,0.541,0.283,0.0,-13.66,1.0,0.0528,0.804,0.0364,0.0736,0.564,76.832,4.0,blues
Heart Blood Ballads,2010.0,United Blues Experience,Blues,Germany,1abaLO2uHrlUKOqdzG8F90,25th Annual Putnam County Spelling Bee (Original Broadway Cast Recording),30.0,155400.0,False,0.53,0.452,2.0,-8.343,0.0,0.373,0.89,0.000115,0.169,0.765,162.108,4.0,show-tunes
Mississippi,1994.0,Rolf Wikström,Blues,Sweden,1jcHOVANDK94K5UXQLs8Fz,Biriyani (Original Motion Picture Soundtrack),43.0,268893.0,False,0.899,0.389,8.0,-9.463,1.0,0.378,0.161,1.09e-05,0.141,0.366,88.0,4.0,k-pop
Stop Jivin’ Me Mama / Big House Bound,1938.0,Blind Boy Fuller,Blues,US,78yanETiW1ufWlpWHU2JKX,Sunshine Today,18.0,334893.0,False,0.897,0.823,9.0,-6.892,0.0,0.0398,0.0729,0.626,0.398,0.87,122.011,4.0,trip-hop
Blues,1987.0,Moses Rascoe,Blues,US,1hz5dc9upDPbMq7c9Cxcza,Tubular Bells 2003,23.0,160173.0,False,0.472,0.278,9.0,-13.268,0.0,0.031,0.737,0.9,0.234,0.29,142.513,3.0,new-age
The Dirty Dozens,1961.0,Speckled Red,Blues,US,3keFpYc6KG5ieHMgLMU9FG,Something Wicked This Way Comes,49.0,121146.0,False,0.789,0.498,10.0,-7.667,0.0,0.126,0.0317,0.225,0.408,0.8,81.988,4.0,trip-hop
Sunny Funny Blues,1980.0,Cooper Terry,Blues,Italy,1jy7k4URSRJeO0N2aMzj5R,Moanin' The Blues (Expanded Edition),40.0,159706.0,False,0.717,0.327,4.0,-11.028,1.0,0.0361,0.687,0.0,0.0973,0.742,122.615,4.0,honky-tonk
Unknown British Folk Blues Artists Vol 1 - Unknown Country Blues,1969.0,Martin McNeill; Tich Nightingill,Blues,UK,2a1dpnaLw3CmTu9ofgwLE3,ASOT 1090 - A State Of Trance Episode 1090,40.0,35450.0,False,0.602,0.812,9.0,-8.006,1.0,0.293,0.27,0.0,0.354,0.832,128.921,4.0,progressive-house
Shim Sham Shimmy / Drunk Again,2013.0,Champion Jack Dupree,Blues,US,7EYoPg7AavQDIxhuPcMzsu,Barefoot and Pregnant,22.0,180119.0,False,0.522,0.914,7.0,-5.27,1.0,0.0363,0.000194,7.36e-05,0.199,0.721,98.046,4.0,power-pop
Make Mine A Double,1991.0,Electric Blues Duo,Blues,Europe,1ZIpOTFiz7CmIU8nmz6x6k,Do Without Dem,20.0,187593.0,True,0.59,0.749,2.0,-5.546,1.0,0.305,0.781,0.0,0.08,0.465,72.581,3.0,j-dance
Great Rhythm & Blues Oldies,1974.0,Pee Wee Crayton; Pee Wee Crayton,Blues,Japan,2NCPrtsHdI62DgDrmVmNbl,WHOLE LOTTA LOVE/DiPROMiSE,20.0,233564.0,False,0.477,0.98,4.0,-1.927,0.0,0.0927,0.000585,0.0412,0.36,0.239,100.052,4.0,j-idol
Sings Big Blues,,Little Milton,Blues,US,5gBnIF2kEERM1G9Bd78Rrc,Riddim Driven: Beauty and The Beast,22.0,192360.0,False,0.811,0.798,11.0,-6.349,0.0,0.179,0.157,0.0,0.092,0.393,112.015,4.0,j-dance
King Of The Guitar Evangelists,2004.0,Blind Willie Johnson,Blues,Europe,4YsRwnLY33wmIoBHtQ0GsC,King of Disco,33.0,223240.0,False,0.695,0.971,1.0,-2.925,0.0,0.0289,0.0498,0.0,0.139,0.918,128.008,4.0,disco
Two Big M's,2008.0,Teeny Tucker,Blues,Russia,19CyQN564BDNwZ0lOyJDjp,Armed Forces (Remastered 2020),26.0,193373.0,False,0.685,0.497,9.0,-13.232,1.0,0.0516,0.0396,0.0,0.0622,0.781,114.425,4.0,power-pop
King Of The Blues 2,1991.0,Blind Blake,Blues,Japan,4iVxlP3CwXunJyYUCW4KCp,Ornamentalism,0.0,122666.0,False,0.394,0.268,5.0,-16.163,1.0,0.0362,0.971,0.908,0.109,0.0701,69.119,3.0,iranian
Complete Recorded Works 1925-1932 In Chronological Order Volume 7 (11 February 1931 To 12 August 1932),1991.0,Lonnie Johnson (2),Blues,Austria,2DMFELtbHiWEwF0V906bKo,2021 Midwest Clinic: Byron Nelson High School Symphony Orchestra (Live),2.0,186400.0,False,0.168,0.0442,11.0,-18.784,1.0,0.0371,0.908,0.914,0.694,0.0384,74.591,4.0,ambient
Marva Wright,1994.0,Marva Wright,Blues,Switzerland,0s3hLSHmF9JBS7bNrx1jRd,Ali & Toumani,8.0,250013.0,False,0.583,0.44,11.0,-8.75,1.0,0.0313,0.803,0.813,0.105,0.594,101.799,4.0,afrobeat
Afternoon Mint,2004.0,Trickbag,Blues,Sweden,4BfOkMlyoev0VEN5ClXMby,As The Sun Rises,50.0,144078.0,False,0.705,0.501,11.0,-8.953,0.0,0.288,0.453,0.0393,0.284,0.542,166.33,4.0,study
"Bonbon, Chocolat Et Chewing-Gum / Vogue Boogie",,Les Sept Boogies,Blues,France,0z3GqMEEhZ2gqoGVNNYlC6,Blues Local,36.0,312173.0,False,0.56,0.608,9.0,-15.624,1.0,0.0394,0.000672,0.35,0.142,0.888,141.036,4.0,heavy-metal
Colin James & The Little Big Band 3,2006.0,Colin James And The Little Big Band,Blues,Canada,2KJNlVgOmdYj8sFG63QlWE,Dixieland Blues,11.0,140453.0,False,0.534,0.423,5.0,-10.086,1.0,0.0539,0.746,0.701,0.0813,0.974,173.745,4.0,honky-tonk
Beware Of The Dog!,,Hound Dog Taylor & The House Rockers,Blues,France,2NGPPfcQfNm3f2ym3WHBuf,CHARLIE,66.0,128364.0,False,0.753,0.662,8.0,-4.25,1.0,0.0702,0.205,3.66e-06,0.0851,0.466,94.958,4.0,dance
Three Years Barely Conscious,2022.0,Half Deaf Clatch,Blues,UK,5WSqNyypJ0hITVpvJMetqQ,Scent of a Dream,49.0,431293.0,False,0.26,0.738,1.0,-7.454,0.0,0.0378,0.283,0.0782,0.0799,0.242,117.157,3.0,black-metal
As The Years Go Passing By,,Sons Of Blues,Blues,France,23EsgI4ZCW4ONfbFgyVjbl,Days Go By,51.0,159642.0,False,0.759,0.492,10.0,-9.694,0.0,0.059,0.11,0.096,0.387,0.199,111.99,4.0,deep-house
Mississippi Sheiks 1930 (Vol. 1): Mostly New To LP,1985.0,Mississippi Sheiks,Blues,UK,4FmnUrA4cN7bsTuHNuEOqv,From The Sony Vault: Christmas With The Big Bands,28.0,164160.0,False,0.779,0.247,10.0,-12.5,0.0,0.0338,0.942,0.000578,0.153,0.732,135.87,4.0,honky-tonk
Show-Biz Blues 1968 To 1970 (Volume 2),2002.0,Fleetwood Mac,Blues,US,2vuei0LuERQt2s36EiwaCp,Zapp II,28.0,368800.0,False,0.823,0.856,0.0,-4.094,1.0,0.0348,0.219,0.584,0.045,0.854,110.446,4.0,synth-pop
The Wall,2020.0,D.B. Vojíř,Blues,Czech Republic,6wmcfutQy5xHQFJoyhF3ib,Drum & Bass Summer Slammers 2017 (Viper Presents),17.0,249655.0,False,0.503,0.989,6.0,-0.787,1.0,0.0648,0.000679,0.542,0.548,0.606,174.016,4.0,drum-and-bass
Think,1990.0,The Blues Brothers,Blues,Germany,2cNjgoSh1TBHFQIhfzRJUE,Born In The Echoes,59.0,260696.0,True,0.751,0.897,1.0,-3.598,1.0,0.0468,0.00957,2.88e-05,0.329,0.482,119.97,4.0,breakbeat
Doing Alright Again,1996.0,Roscoe Chenier,Blues,US,62CXV36AhtrcxQ8LkpPOol,Watkins Family Hour,21.0,202333.0,False,0.527,0.452,5.0,-10.575,1.0,0.0318,0.206,9.86e-06,0.149,0.404,104.931,4.0,bluegrass
Meditation Blues,2023.0,Half Deaf Clatch,Blues,UK,2RsL9mGOr5bjswrsCimirn,Annie Get Your Gun: The New Broadway Cast Recording,22.0,238333.0,False,0.405,0.262,10.0,-12.19,1.0,0.0346,0.951,0.000742,0.113,0.228,80.154,4.0,show-tunes
The Real Folk Blues,1966.0,John Lee Hooker,Blues,US,5P1tKRDdj7gJEFuqtKYJPA,The Anthology,40.0,446240.0,False,0.299,0.478,9.0,-6.205,0.0,0.0268,0.501,0.293,0.0781,0.239,149.748,4.0,british
I'm Here To Stay,2007.0,Sharrie Williams,Blues,Russia,1QIqFCNyeUhRMeXXC1zkGV,I'm Coming For It,49.0,187075.0,False,0.577,0.461,4.0,-7.437,0.0,0.0284,0.0749,0.0,0.0989,0.0382,105.013,4.0,blues
Complete Recorded Works In Chronological Order Volume 4 (1926-1931),1995.0,Rosa Henderson,Blues,Austria,1dSkdDSbGN0GhUirvgr3zp,"Classical Christmas, Vol. 2",0.0,237766.0,False,0.412,0.483,7.0,-10.609,1.0,0.0411,0.975,0.0243,0.804,0.285,103.281,4.0,sleep
Road Show,1996.0,John Mayall,Blues,Brazil,1o5jmMhhk2UZ9YP1X5fXfj,Nevermind (Remastered),59.0,156426.0,True,0.341,0.964,11.0,-5.327,0.0,0.107,1.26e-05,0.000103,0.151,0.459,152.192,4.0,grunge
Millennium Collection,2000.0,B.B. King,Blues,Spain,5EhnuLMer8qAXEDwmLtyrW,Puzzle Box,61.0,212210.0,False,0.696,0.488,1.0,-7.508,1.0,0.0403,0.196,0.836,0.2,0.202,95.064,4.0,electronic
In Session,2010.0,Albert King; Stevie Ray Vaughan,Blues,US,5bKji6Rf7EryI5OxqbIaIP,Lush Loops,36.0,157846.0,False,0.521,0.54,7.0,-9.659,1.0,0.0354,0.338,0.973,0.341,0.124,130.171,4.0,study
Long Long Ago / It's Me (Standing In The Need Of Prayer),1955.0,Soul Comforters,Blues,US,0TNPKJcmyM0AEgHmgvrW6U,For The Good Times,14.0,161160.0,False,0.543,0.308,2.0,-10.236,1.0,0.028,0.52,0.0,0.125,0.424,114.543,3.0,honky-tonk
Box Top / Walking Down The Aisle,1959.0,Ike Turner's Kings Of Rhythm,Blues,US,46hyyzAIVm7PZCgNY4jJFF,Together,20.0,241120.0,False,0.178,0.19,11.0,-18.259,1.0,0.0433,0.808,0.024,0.135,0.158,81.711,4.0,show-tunes
