id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats
246222.0,volkswagen,Volkswagen up!,black,03/2023,2023,10000-20000 EUR,48.0,65.0,Manual,Petrol,"4,3 l/100 km",98 g/km,183.0,"1,0 Active CLIMA BLUETOOTH SITZHZG DAB+ LM16""",,,,,,,,,,,,,,
56364.0,fiat,Fiat 500C,green,09/2022,2022,10000-20000 EUR,51.0,69.0,Manual,Hybrid,"4,1 l/100 km",93 g/km,99.0,Dolcevita*KLIMA*DAB*PDC*CARPLAY*,,,,,,,,,,,,,,
57063.0,fiat,Fiat 500C,green,05/2023,2023,10000-20000 EUR,51.0,69.0,Manual,Hybrid,"4,1 l/100 km",93 g/km,15.0,MY22 1.0 GSE Hybrid DOLCEVITA 51kW (70PS),,,,,,,,,,,,,,
49559.0,dacia,Dacia Duster,orange,04/2019,2019,10000-20000 EUR,85.0,116.0,Manual,Diesel,,137 g/km,79300.0,Klimaauto. Navi Einparkhilfe Sitzheizung,,,,,,,,,,,,,,
78147.0,hyundai,Hyundai i20,white,11/2014,2014,10000-20000 EUR,63.0,86.0,Manual,Petrol,"4,9 l/100 km",#NAME?,128000.0,i20 1.2 Fifa World Cup Edition,,,,,,,,,,,,,,
81404.0,hyundai,Hyundai i30,white,10/2019,2019,10000-20000 EUR,73.0,99.0,Manual,Petrol,"6,2 l/100 km",180 g/km,22238.0,Kombi 1.4 Select Klima Tempomat,,,,,,,,,,,,,,
154961.0,opel,Opel Corsa,grey,09/2021,2021,10000-20000 EUR,55.0,75.0,Manual,Petrol,"5,6 l/100 km",127 g/km,5230.0,F 1.2 Edition KLIMA PDC SITZHEIZUNG,,,,,,,,,,,,,,
180389.0,seat,SEAT Leon,grey,11/2018,2018,10000-20000 EUR,85.0,116.0,Manual,Petrol,"4,8 l/100 km",109 g/km,56561.0,1.0 TSI Style,,,,,,,,,,,,,,
227857.0,volkswagen,Volkswagen Caddy,grey,05/2014,2014,10000-20000 EUR,103.0,140.0,Automatic,Diesel,"5,9 l/100 km",#NAME?,134100.0,Caddy 2.0 TDI DSG Automatik AHK 140PS T¨¹V NEU,,,,,,,,,,,,,,
33456.0,bmw,BMW 520,grey,10/2015,2015,10000-20000 EUR,140.0,190.0,Manual,Diesel,"4,6 l/100 km",122 g/km,102000.0,d Touring Navi Klimaautomatik Lenkradheizung,,,,,,,,,,,,,,
49028.0,dacia,Dacia Lodgy,white,03/2018,2018,10000-20000 EUR,80.0,109.0,Manual,Diesel,4 l/100 km,105 g/km,90000.0,Stepway/7 SITZ/NAVI/KAMERA/TEMPOMAT/SHZG,,,,,,,,,,,,,,
10276.0,audi,Audi A1,grey,10/2015,2015,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,1 l/100 km",115 g/km,118398.0,1.4 TFSI*PDC*NAVI*SHZ*TEMPO*KLIMA*,,,,,,,,,,,,,,
193032.0,skoda,Skoda Octavia,black,11/2017,2017,10000-20000 EUR,110.0,150.0,Manual,Petrol,"5,3 l/100 km",124 g/km,105728.0,Combi Drive,,,,,,,,,,,,,,
44828.0,citroen,Citroen C4 Cactus,white,10/2017,2017,10000-20000 EUR,60.0,82.0,Manual,Petrol,"4,6 l/100 km",109 g/km,32758.0,Shine Navi Panoramadach T¨¹v 04/2025,,,,,,,,,,,,,,
114916.0,mercedes-benz,Mercedes-Benz E 200,silver,03/2014,2014,10000-20000 EUR,100.0,136.0,Automatic,Diesel,,#NAME?,195000.0,"Avantgarde, Limo, 7g Autom, Navi, Leder, LED",,,,,,,,,,,,,,
29888.0,bmw,BMW 330,white,02/2011,2011,10000-20000 EUR,200.0,272.0,Automatic,Petrol,"9,4 l/100 km",227 g/km,220106.0,i  Cabrio M Packet  Aut.*Navi*Vollleder*,,,,,,,,,,,,,,
238830.0,volkswagen,Volkswagen Golf,grey,03/2019,2019,10000-20000 EUR,85.0,116.0,Automatic,Petrol,"4,8 l/100 km",109 g/km,13955.0,VII Lim. Trendline - 1. Hand wenig km,,,,,,,,,,,,,,
232125.0,volkswagen,Volkswagen Tiguan,grey,05/2016,2016,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"5,7 l/100 km",150 g/km,145000.0,Lounge Sport & Style BMT 4Motion DSG EU6,,,,,,,,,,,,,,
108957.0,mercedes-benz,Mercedes-Benz CLS 320,silver,06/2009,2009,10000-20000 EUR,165.0,224.0,Automatic,Diesel,"7,6 l/100 km",201 g/km,179643.0,"CDI,Alu,Scheckheft,Garantie,TUV-AU Neu",,,,,,,,,,,,,,
181304.0,seat,SEAT Arona,white,03/2018,2018,10000-20000 EUR,85.0,116.0,Automatic,Petrol,5 l/100 km,113 g/km,53500.0,Xcellence 1.0 TSI AHK-abnehmbar AHK Navi LED Schei,,,,,,,,,,,,,,
30817.0,bmw,BMW X1,white,04/2012,2012,10000-20000 EUR,105.0,143.0,Automatic,Diesel,"6,2 l/100 km",164 g/km,122915.0,xDrive 18d / Automatik / Allrad / Leder,,,,,,,,,,,,,,
70207.0,ford,Ford C-Max,silver,10/2019,2019,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,7 l/100 km",129 g/km,9972.0,1.5 TDCi Titanium+Navi+Kamera+EU6d-Temp,,,,,,,,,,,,,,
195739.0,skoda,Skoda Rapid/Spaceback,brown,03/2019,2019,10000-20000 EUR,81.0,110.0,Automatic,Petrol,,#NAME?,18639.0,1.0 TSI DSG Clever 500 KLIMAAUTOMATIK NAVI,,,,,,,,,,,,,,
44885.0,citroen,Citroen Berlingo,white,02/2017,2017,10000-20000 EUR,73.0,99.0,Automatic,Diesel,"4,2 l/100 km",109 g/km,92000.0,BlueHDi 100 S&S FEEL,,,,,,,,,,,,,,
100351.0,mazda,Mazda 6,blue,01/2020,2020,10000-20000 EUR,135.0,184.0,Automatic,Diesel,"5,1 l/100 km",133 g/km,150000.0,Sports-Line *Automatik/BOSE/Leder/360¡ãKamera*,,,,,,,,,,,,,,
161881.0,peugeot,Peugeot 2008,black,03/2019,2019,10000-20000 EUR,96.0,131.0,Manual,Petrol,"6,4 l/100 km",143 g/km,40164.0,PureTech 130 GPF Stop&Start Allure,,,,,,,,,,,,,,
197539.0,skoda,Skoda Kamiq,blue,07/2020,2020,10000-20000 EUR,70.0,95.0,Manual,Petrol,"5,1 l/100 km",116 g/km,70658.0,Active 1.0 TSI/PDC/Sitzhzg/Alu/Blueth./LED,,,,,,,,,,,,,,
137298.0,nissan,Nissan Micra,silver,08/2022,2022,10000-20000 EUR,68.0,92.0,Manual,Petrol,"4,5 l/100 km",103 g/km,15.0,N-WAY Navi,,,,,,,,,,,,,,
90744.0,kia,Kia Rio,white,09/2019,2019,10000-20000 EUR,62.0,84.0,Manual,Petrol,"5,6 l/100 km",127 g/km,59957.0,1.2 Dream Team Sitzheizung PDC 1.Hand,,,,,,,,,,,,,,
132080.0,mini,MINI One,grey,07/2020,2020,10000-20000 EUR,75.0,102.0,Manual,Petrol,,115 g/km,13900.0,| Klima|Navi| Sitzhzg|Parkassistent|Apple|,,,,,,,,,,,,,,
227633.0,volkswagen,Volkswagen Tiguan,brown,12/2014,2014,10000-20000 EUR,103.0,140.0,Automatic,Diesel,"6,3 l/100 km",167 g/km,119500.0,"Cup Track & Style 4Motion, DSG, Navi, AHK",,,,,,,,,,,,,,
223684.0,volkswagen,Volkswagen Polo,blue,05/2012,2012,10000-20000 EUR,77.0,105.0,Automatic,Petrol,"5,3 l/100 km",124 g/km,27376.0,1.2 TSI Style*1.HD*Navi*Bi-Xenon*Automatik*,,,,,,,,,,,,,,
7929.0,audi,Audi A3,black,11/2013,2013,10000-20000 EUR,110.0,150.0,Manual,Diesel,"4,7 l/100 km",125 g/km,82000.0,2.0 TDI*S-line*Sportpaket*Quattro*XenonPlus*,,,,,,,,,,,,,,
152504.0,opel,Opel Corsa,silver,11/2019,2019,10000-20000 EUR,55.0,75.0,Manual,Petrol,"5,9 l/100 km",133 g/km,15332.0,F 1.2 Edition LM KAM PDC SpurH,,,,,,,,,,,,,,
7398.0,audi,Audi A6,grey,08/2013,2013,10000-20000 EUR,230.0,313.0,Automatic,Diesel,"6,4 l/100 km",170 g/km,190000.0,Avant 3.0 TDI quattro HUD PANO LEDER NAVI AHK,,,,,,,,,,,,,,
54671.0,fiat,Fiat 500,grey,04/2019,2019,10000-20000 EUR,51.0,69.0,Manual,Petrol,"5,3 l/100 km",123 g/km,42400.0,1.2 8V Pop Star Klimaanlage EURO 6d,,,,,,,,,,,,,,
72267.0,ford,Ford Focus,white,11/2020,2020,10000-20000 EUR,92.0,125.0,Manual,Petrol,"4,2 l/100 km",97 g/km,43254.0,EcoBoost ST-Line *NAVI*LED-SW*SHZ*B&O*,,,,,,,,,,,,,,
229186.0,volkswagen,Volkswagen Tiguan,white,05/2014,2014,10000-20000 EUR,90.0,122.0,Manual,Petrol,"6,5 l/100 km",152 g/km,129854.0,Trend & Fun BMT 1.4 TSI AHK/PDC/SHZ/Regensensor,,,,,,,,,,,,,,
157339.0,opel,Opel Crossland,blue,01/2023,2023,10000-20000 EUR,61.0,83.0,Manual,Petrol,"6,1 l/100 km",139 g/km,3500.0,1.2 Edition *hoher Einstieg*,,,,,,,,,,,,,,
79433.0,hyundai,Hyundai H 350,silver,06/2017,2017,10000-20000 EUR,125.0,170.0,Manual,Diesel,"8,1 l/100 km",205 g/km,103404.0,Kasten Kasten L3H2 hoch Profi Klima M+S,,,,,,,,,,,,,,
100021.0,mazda,Mazda 6,black,10/2019,2019,10000-20000 EUR,135.0,184.0,Manual,Diesel,"4,8 l/100 km",126 g/km,132698.0,SK SKYACTIV-D 184 FWD 5T 6GS AL-SPORTS,,,,,,,,,,,,,,
168910.0,renault,Renault Master,grey,05/2007,2007,10000-20000 EUR,88.0,120.0,Semi-automatic,Diesel,"9,1 l/100 km",241 g/km,296000.0,"II Phase 2 L1 2,8t Wohnmobil",,,,,,,,,,,,,,
79910.0,hyundai,Hyundai KONA,grey,12/2018,2018,10000-20000 EUR,88.0,120.0,Manual,Petrol,"5,4 l/100 km",125 g/km,31000.0,1.0 T-GDI Style,,,,,,,,,,,,,,
161059.0,peugeot,Peugeot 2008,black,11/2018,2018,10000-20000 EUR,61.0,83.0,Manual,Petrol,5 l/100 km,114 g/km,77168.0,Style Klimaautomatik Navi Sitzheizung,,,,,,,,,,,,,,
241677.0,volkswagen,Volkswagen T-Cross,orange,01/2020,2020,10000-20000 EUR,70.0,95.0,Manual,Petrol,"5,1 l/100 km",116 g/km,48977.0,1.0TSI OPF LIFE AHK Navi connect BlindSp,,,,,,,,,,,,,,
150676.0,opel,Opel Adam,blue,01/2019,2019,10000-20000 EUR,85.0,116.0,Manual,Petrol,,#NAME?,27600.0,Adam 1.0 Start/Stop 120 Jahre,,,,,,,,,,,,,,
35325.0,bmw,BMW 218,silver,03/2016,2016,10000-20000 EUR,100.0,136.0,Automatic,Petrol,"5,1 l/100 km",119 g/km,92352.0,Active Tourer 218 i*NAVI*SHZ*TEMP*SERVICE NEU!*,,,,,,,,,,,,,,
44049.0,citroen,Citroen Berlingo,grey,10/2013,2013,10000-20000 EUR,84.0,114.0,Manual,Diesel,"5,1 l/100 km",135 g/km,98100.0,Kombi Exclusive HDi PDC KLIMAAT TEMPOMAT,,,,,,,,,,,,,,
6980.0,audi,Audi A6,black,03/2012,2012,10000-20000 EUR,180.0,245.0,Automatic,Diesel,"5,9 l/100 km",156 g/km,161012.0,Avant 3.0 TDI DPF quattro S tronic,,,,,,,,,,,,,,
112405.0,mercedes-benz,Mercedes-Benz,white,09/2012,2012,10000-20000 EUR,95.0,129.0,Manual,Diesel,,-/-,236758.0,Sprinter 313 CDI/43 Maxi Koffer #73T255,,,,,,,,,,,,,,
153332.0,opel,Opel Crossland X,grey,06/2020,2020,10000-20000 EUR,96.0,131.0,Automatic,Petrol,,#NAME?,14200.0,1.2 Automatik 120 Jahre,,,,,,,,,,,,,,
173235.0,renault,Renault Captur,grey,05/2019,2019,10000-20000 EUR,96.0,131.0,Manual,Petrol,"5,6 l/100 km",128 g/km,36950.0,TCe 130 GPF Collection,,,,,,,,,,,,,,
190379.0,skoda,Skoda Octavia,blue,06/2013,2013,10000-20000 EUR,103.0,140.0,Manual,Petrol,"5,3 l/100 km",121 g/km,87934.0,Combi 2.0TDI|DSG|2.HD|AHK|Navi|Tempo|,,,,,,,,,,,,,,
230501.0,volkswagen,Volkswagen Golf Variant,black,01/2015,2015,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"4,5 l/100 km",119 g/km,124076.0,2.0TDI BlueMotion Technology DSG R¨¹ckfahrkamera,,,,,,,,,,,,,,
79056.0,hyundai,Hyundai i40,white,04/2016,2016,10000-20000 EUR,99.0,135.0,Manual,Petrol,"6,1 l/100 km",145 g/km,124000.0,cw blue Trend 1.6 AHK PDC,,,,,,,,,,,,,,
80188.0,hyundai,Hyundai TUCSON,black,01/2018,2018,10000-20000 EUR,97.0,132.0,Manual,Petrol,"6,3 l/100 km",147 g/km,75540.0,blue Classic 2WD / NAVI / SHZ /SCHECKHEFT,,,,,,,,,,,,,,
209265.0,toyota,Toyota Yaris,white,04/2020,2020,10000-20000 EUR,82.0,111.0,Manual,Petrol,"5,1 l/100 km",116 g/km,22200.0,"1,5l VVT-i Y20*Kamera,Saftey Sense,USB",,,,,,,,,,,,,,
147485.0,opel,Opel Corsa,grey,02/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Petrol,5 l/100 km,117 g/km,87000.0,1.4 ecoFLEX Selection Carplay SHZ LED Touc,,,,,,,,,,,,,,
228238.0,volkswagen,Volkswagen Golf Variant,black,03/2014,2014,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"4,5 l/100 km",119 g/km,111000.0,7 2.0 TDI Highline BMT Pano Leder Navi Dynaudio,,,,,,,,,,,,,,
32013.0,bmw,BMW 118,blue,09/2014,2014,10000-20000 EUR,105.0,143.0,Manual,Diesel,"4,1 l/100 km",109 g/km,79320.0,d M Sportpaket Xenon Speed Limit Navi PDC Alu,,,,,,,,,,,,,,
180555.0,seat,SEAT Ibiza,grey,02/2018,2018,10000-20000 EUR,55.0,75.0,Manual,Petrol,"4,9 l/100 km",112 g/km,49950.0,"1.0 MPI Style KLIMAAUTO*PDC*TEMP*NEBEL*SHZ*16""",,,,,,,,,,,,,,
228733.0,volkswagen,Volkswagen Caddy,silver,10/2014,2014,10000-20000 EUR,75.0,102.0,Manual,Diesel,"5,1 l/100 km",134 g/km,126827.0,Trendline 1.6 TDI | Bluetooth | Dachtr?ger,,,,,,,,,,,,,,
23542.0,bmw,BMW 323,green,01/1998,1998,10000-20000 EUR,125.0,170.0,Automatic,Petrol,,#NAME?,86957.0,E36 323i Coup¨¦ Leder Klima Sportpaket,,,,,,,,,,,,,,
111113.0,mercedes-benz,Mercedes-Benz ML 300,silver,07/2011,2011,10000-20000 EUR,150.0,204.0,Automatic,Diesel,"9,1 l/100 km",240 g/km,150000.0,M -Klasse CDI- Sport-4-Matic/Automatik,,,,,,,,,,,,,,
61052.0,ford,Ford S-Max,grey,06/2013,2013,10000-20000 EUR,147.0,200.0,Automatic,Diesel,"7,1 l/100 km",189 g/km,177300.0,2.2 TDCi DPF Durashift-6-tronic Titanium*Ahk*,,,,,,,,,,,,,,
12847.0,audi,Audi A1,blue,05/2017,2017,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,1 l/100 km",120 g/km,83500.0,1.4 TSi Sport S-line Exterieur Xenon,,,,,,,,,,,,,,
181747.0,seat,SEAT Mii,blue,06/2019,2019,10000-20000 EUR,55.0,75.0,Manual,Petrol,"4,3 l/100 km",96 g/km,35800.0,*BEATS - SITZHEIZUNG - ALLWETTER*,,,,,,,,,,,,,,
171072.0,renault,Renault Megane,blue,07/2017,2017,10000-20000 EUR,97.0,132.0,Automatic,Petrol,"5,4 l/100 km",#NAME?,35000.0,Grandtour ENERGY TCe 130 EDC BOSE EDITION,,,,,,,,,,,,,,
204795.0,smart,smart forFour,white,03/2019,2019,10000-20000 EUR,60.0,82.0,Automatic,Electric,,0 g/km,30700.0,forfour electric drive / EQ aut. MwSt.,,,,,,,,,,,,,,
23703.0,bmw,BMW Z3,silver,07/1999,1999,10000-20000 EUR,142.0,193.0,Manual,Petrol,"9,4 l/100 km",225 g/km,80000.0,Roadster 2.8,,,,,,,,,,,,,,
31345.0,bmw,BMW X3,black,06/2013,2013,10000-20000 EUR,190.0,258.0,Automatic,Diesel,6 l/100 km,159 g/km,224024.0,xDrive30d /M-Sport-Paket/Panorama / Head Up,,,,,,,,,,,,,,
64065.0,ford,Ford Transit Custom,red,05/2016,2016,10000-20000 EUR,92.0,125.0,Manual,Diesel,"6,5 l/100 km",172 g/km,147600.0,Kasten 270 L1 Trend,,,,,,,,,,,,,,
151672.0,opel,Opel Adam,red,07/2019,2019,10000-20000 EUR,64.0,87.0,Manual,Petrol,"5,8 l/100 km",133 g/km,35735.0,OPEN AIR 120JAHRE IntelliLink PDC Winter-Paket,,,,,,,,,,,,,,
6843.0,audi,Audi A6,black,05/2012,2012,10000-20000 EUR,132.0,179.0,Automatic,Petrol,"6,4 l/100 km",149 g/km,145000.0,2.0 TFSI multitronic,,,,,,,,,,,,,,
26972.0,bmw,BMW 125,black,09/2008,2008,10000-20000 EUR,160.0,218.0,Automatic,Petrol,"8,4 l/100 km",#NAME?,91880.0,125i Cabrio Aut.,,,,,,,,,,,,,,
236020.0,volkswagen,Volkswagen Golf,yellow,02/2018,2018,10000-20000 EUR,81.0,110.0,Automatic,Petrol,"4,8 l/100 km",108 g/km,47167.0,VII SOUND 1.0 TSI DSG BT ACC AHK Kamera LED DAB 1,,,,,,,,,,,,,,
12507.0,audi,Audi A1,silver,05/2016,2016,10000-20000 EUR,60.0,82.0,Manual,Petrol,"4,4 l/100 km",97 g/km,164989.0,Sportback Klima Sitzheiz. BT-Tel. M+S,,,,,,,,,,,,,,
7372.0,audi,Audi A5,brown,04/2013,2013,10000-20000 EUR,150.0,204.0,Automatic,Diesel,,0 g/km,253000.0,Sportback 3.0 TDI *Navi *SHZ *2.Hand,,,,,,,,,,,,,,
241137.0,volkswagen,Volkswagen Golf,black,02/2020,2020,10000-20000 EUR,110.0,150.0,Automatic,Diesel,"4,4 l/100 km",116 g/km,49302.0,2.0 TDI SCR DSG Comfortline,,,,,,,,,,,,,,
68511.0,ford,Ford Transit Connect,white,10/2018,2018,10000-20000 EUR,74.0,101.0,Automatic,Diesel,"5,1 l/100 km",133 g/km,116000.0,Kombi lang/1.Hd/AHK,,,,,,,,,,,,,,
204535.0,smart,smart forTwo,yellow,05/2019,2019,10000-20000 EUR,66.0,90.0,Automatic,Petrol,,0 g/km,28650.0,fortwo coupe 0.9 Twinamic Passion Aut PANO KLIMA,,,,,,,,,,,,,,
88988.0,kia,Kia Sportage,red,12/2017,2017,10000-20000 EUR,136.0,185.0,Manual,Diesel,"5,9 l/100 km",154 g/km,97100.0,GT Line 4WD 2.0 CRDi KAT BT #NAVI,,,,,,,,,,,,,,
234424.0,volkswagen,Volkswagen Polo,black,04/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Petrol,"4,7 l/100 km",107 g/km,53294.0,1.2 TSI (Blue Motion Technology) Comfortline,,,,,,,,,,,,,,
66807.0,ford,Ford Fiesta,yellow,11/2018,2018,10000-20000 EUR,92.0,125.0,Manual,Petrol,"4,8 l/100 km",108 g/km,46500.0,Active Colourline NAVI~TEMPOMAT~SHZ~PDC,,,,,,,,,,,,,,
222536.0,volkswagen,Volkswagen Touareg,grey,09/2011,2011,10000-20000 EUR,180.0,245.0,Automatic,Diesel,"7,2 l/100 km",191 g/km,205000.0,V6 TDI BMT,,,,,,,,,,,,,,
89243.0,kia,Kia Sportage,white,05/2017,2017,10000-20000 EUR,130.0,177.0,Manual,Petrol,"7,6 l/100 km",177 g/km,71920.0,"1.6 T AWD Spirit Glasdach, Navi",,,,,,,,,,,,,,
193448.0,skoda,Skoda Octavia,white,05/2017,2017,10000-20000 EUR,132.0,179.0,Automatic,Petrol,"6,6 l/100 km",154 g/km,171900.0,Combi 1.8 TSI 4x4 DSG Style,,,,,,,,,,,,,,
193373.0,skoda,Skoda Rapid/Spaceback,white,06/2017,2017,10000-20000 EUR,81.0,110.0,Manual,Petrol,"4,9 l/100 km",116 g/km,69200.0,Joy,,,,,,,,,,,,,,
147645.0,opel,Opel Karl,red,09/2017,2017,10000-20000 EUR,55.0,75.0,Manual,Petrol,"4,6 l/100 km",104 g/km,39581.0,1.0 Active Sitz/Lenkradheizung Einparkhilfe,,,,,,,,,,,,,,
179771.0,seat,SEAT Leon,white,02/2017,2017,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,2 l/100 km",123 g/km,69800.0,ST X-Perience*PANORAMADACH*LEDER*NAVI*PDC*,,,,,,,,,,,,,,
64647.0,ford,Ford EcoSport,white,02/2016,2016,10000-20000 EUR,92.0,125.0,Manual,Petrol,"5,3 l/100 km",#NAME?,50000.0,ECOSPORT 1.0 EcoBoost,,,,,,,,,,,,,,
170155.0,renault,Renault Master,white,10/2014,2014,10000-20000 EUR,81.0,110.0,Manual,Diesel,"7,7 l/100 km",204 g/km,111562.0,"Kasten L1H1 Ka 2,8t Ecoline/1.Hd/AHK/Allw",,,,,,,,,,,,,,
98188.0,mazda,Mazda CX-5,blue,06/2014,2014,10000-20000 EUR,121.0,165.0,Manual,Petrol,6 l/100 km,#NAME?,89000.0,2.0 SKYACTIV-G Sendo,,,,,,,,,,,,,,
149661.0,opel,Opel Crossland X,black,10/2018,2018,10000-20000 EUR,88.0,120.0,Manual,Diesel,4 l/100 km,105 g/km,51000.0,INNOVATION Crossland (X),,,,,,,,,,,,,,
150399.0,opel,Opel Insignia,white,10/2018,2018,10000-20000 EUR,100.0,136.0,Manual,Diesel,"4,8 l/100 km",125 g/km,175000.0,B 1.6 CDTi Sports T*STANDH*LED*NAVI*AHK,,,,,,,,,,,,,,
56803.0,fiat,Fiat 500,blue,03/2023,2023,10000-20000 EUR,52.0,71.0,Manual,Petrol,"4,1 l/100 km",93 g/km,10.0,MJ23 1.0 Hybrid PDC Sitzheizung Navi DAB Tempomat,,,,,,,,,,,,,,
68501.0,ford,Ford Focus,white,08/2018,2018,10000-20000 EUR,92.0,125.0,Manual,Petrol,"4,4 l/100 km",101 g/km,37500.0,Turnier 1.0 St Line Klimaaut/Alu/Sitzhzg/PDC/Tempo,,,,,,,,,,,,,,
69037.0,ford,Ford EcoSport,yellow,03/2019,2019,10000-20000 EUR,103.0,140.0,Manual,Petrol,"5,3 l/100 km",119 g/km,22644.0,1.0 EcoBoost ST-LINE B&O NAVI XENON,,,,,,,,,,,,,,
130392.0,mini,MINI One,white,12/2016,2016,10000-20000 EUR,55.0,75.0,Manual,Petrol,"5,1 l/100 km",118 g/km,44844.0,D Clubman Navi SHZ T¨¹V NEU,,,,,,,,,,,,,,
61761.0,ford,Ford Focus,brown,09/2014,2014,10000-20000 EUR,103.0,140.0,Manual,Diesel,"4,9 l/100 km",130 g/km,101100.0,2.0 L Titanium+NAVI+TEMPOMAT+WINTER-PAKET+,,,,,,,,,,,,,,
121604.0,mercedes-benz,Mercedes-Benz C 180,grey,02/2018,2018,10000-20000 EUR,115.0,156.0,Automatic,Petrol,5 l/100 km,116 g/km,134500.0,CGI*Avantgarde*Totwinkel*Fernlicht*Sitzhei,,,,,,,,,,,,,,
237573.0,volkswagen,Volkswagen Golf,silver,05/2018,2018,10000-20000 EUR,81.0,110.0,Manual,Petrol,"4,8 l/100 km",109 g/km,60081.0,VII 1.0 TSI Sound,,,,,,,,,,,,,,
160575.0,peugeot,Peugeot 508,black,05/2017,2017,10000-20000 EUR,147.0,200.0,Automatic,Diesel Hybrid,6 l/100 km,#NAME?,140000.0,RXH Hybrid 4,,,,,,,,,,,,,,
78695.0,hyundai,Hyundai iX20,grey,03/2016,2016,10000-20000 EUR,92.0,125.0,Automatic,Petrol,"6,5 l/100 km",150 g/km,41477.0,1.6 Automatik*AHK*PDC*Sitz+Lenkradheizung,,,,,,,,,,,,,,
192272.0,skoda,Skoda Octavia,silver,11/2016,2016,10000-20000 EUR,135.0,184.0,Automatic,Diesel,"4,8 l/100 km",126 g/km,130000.0,"Style, Panorama, Tempomat, Klima",,,,,,,,,,,,,,
104956.0,mercedes-benz,Mercedes-Benz SLK 200,silver,07/2004,2004,10000-20000 EUR,120.0,163.0,Automatic,Petrol,"9,2 l/100 km",221 g/km,111400.0,KOMPRESSOR|LEDER|XENON+|PDC|NAVI|SHZ,,,,,,,,,,,,,,
88141.0,kia,Kia Sportage,black,05/2014,2014,10000-20000 EUR,100.0,136.0,Manual,Diesel,"5,9 l/100 km",#NAME?,69000.0,2.0 CRDi 2WD Spirit,,,,,,,,,,,,,,
171995.0,renault,Renault Kangoo,white,06/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Diesel,"4,3 l/100 km",#NAME?,130000.0,Rapid (ENERGY) dCi 90 Basis 2Fahrzeugregalen W¨¹rt,,,,,,,,,,,,,,
230439.0,volkswagen,Volkswagen Golf,black,08/2015,2015,10000-20000 EUR,77.0,105.0,Manual,Petrol,"4,9 l/100 km",114 g/km,80000.0,VII 1.2 TSI BMT +BT+2xPDC+XENON+1.H+S-HEFT+,,,,,,,,,,,,,,
148293.0,opel,Opel Corsa,white,11/2017,2017,10000-20000 EUR,66.0,90.0,Manual,Petrol,5 l/100 km,113 g/km,33091.0,Edition ecoFlex 1.4 WR Lenkradheizung,,,,,,,,,,,,,,
63542.0,ford,Ford Fiesta,blue,12/2016,2016,10000-20000 EUR,74.0,101.0,Automatic,Petrol,"4,9 l/100 km",114 g/km,65000.0,CELEBRATION*NAVI*PDC vo+hi*ALLWETTER*,,,,,,,,,,,,,,
160869.0,peugeot,Peugeot 3008,grey,04/2018,2018,10000-20000 EUR,96.0,131.0,Manual,Diesel,,0 g/km,102748.0,1.5 BlueHDi 130,,,,,,,,,,,,,,
135847.0,nissan,Nissan Qashqai,blue,05/2018,2018,10000-20000 EUR,96.0,131.0,Manual,Diesel,"4,9 l/100 km",129 g/km,93600.0,Tekna+ 4x4,,,,,,,,,,,,,,
36998.0,bmw,BMW 318,white,03/2017,2017,10000-20000 EUR,110.0,150.0,Manual,Diesel,4 l/100 km,106 g/km,135000.0,d Limousine Navi LED Scheinwerfer Klimatronic,,,,,,,,,,,,,,
162114.0,peugeot,Peugeot 308,white,04/2019,2019,10000-20000 EUR,96.0,131.0,Manual,Petrol,"5,4 l/100 km",115 g/km,93000.0,SW 1.2 Allure Navi PDC Klimaautomaik Bluetooth,,,,,,,,,,,,,,
198147.0,skoda,Skoda Citigo,green,01/2020,2020,10000-20000 EUR,61.0,83.0,Automatic,Electric,,257 km Reichweite,47500.0,e iV Ambition DAB SH KLIMA,,,,,,,,,,,,,,
64641.0,ford,Ford Mondeo,white,12/2016,2016,10000-20000 EUR,154.0,209.0,Automatic,Diesel,"4,8 l/100 km",124 g/km,154000.0,2.0 TDCi Bi-Turbo PowerShift-Aut. Titanium,,,,,,,,,,,,,,
148768.0,opel,Opel Astra,blue,10/2018,2018,10000-20000 EUR,81.0,110.0,Manual,Diesel,"4,5 l/100 km",119 g/km,114000.0,K 1.6 CDTi ST **Navi*AHK*PDC*Temp**,,,,,,,,,,,,,,
33495.0,bmw,BMW 520,grey,07/2015,2015,10000-20000 EUR,140.0,190.0,Automatic,Diesel,"4,6 l/100 km",122 g/km,198900.0,d Tou ¡ã Navi Prof. ¡ã Bi Xenon ¡ã AHK,,,,,,,,,,,,,,
