Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
Mitsubishi,2004,Lancer,USED Dealer ad,2004 Mitsubishi Lancer Evolution VIII MR,USED,Manual,-,Other,Premium,-,148735,Grey / Black,"Cabramatta, NSW",-,,,,40000-50000 AUD
Mitsubishi,2023,Triton,Ute / Tray,2023 Mitsubishi Triton GLX (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6 L / 100 km,55,White / -,"Ryde, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,40000-50000 AUD
Volkswagen,2017,Amarok,Ute / Tray,2017 Volkswagen Amarok V6 TDI 550 Highline,USED,Automatic,"6 cyl, 3 L",4WD,Diesel,7.8 L / 100 km,117156,Grey / -,"Welshpool, WA",6 cyl,Ute / Tray, 4 Doors, 5 Seats,40000-50000 AUD
BMW,2021,118I,Hatchback,2021 BMW 118I M Sport,USED,Automatic,"3 cyl, 1.5 L",Front,Premium,5.9 L / 100 km,23956,White / Dakota Leather,"Lavington, NSW",3 cyl,Hatchback, 5 Doors, 5 Seats,40000-50000 AUD
Kia,2020,Stinger,Sedan,2020 Kia Stinger GT-Line (black Leather),USED,Automatic,"4 cyl, 2 L",Rear,Unleaded,8.8 L / 100 km,88742,Blue / -,"Liverpool, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,40000-50000 AUD
Porsche,2013,Cayenne,SUV,2013 Porsche Cayenne Diesel,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,7.4 L / 100 km,114153,Grey / Black,"Nedlands, WA",6 cyl,SUV, 4 Doors, 5 Seats,40000-50000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux SR HI-Rider,USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,7.5 L / 100 km,33243,White / Black,"Cranbourne, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats,40000-50000 AUD
Kia,2019,Stinger,Sedan,2019 Kia Stinger GT (black Leather),USED,Automatic,"6 cyl, 3.3 L",Rear,Unleaded,10.2 L / 100 km,94151,Blue / Black,"Albion Park Rail, NSW",6 cyl,Sedan, 4 Doors, 5 Seats,40000-50000 AUD
Ford,2019,Ranger,Ute / Tray,2019 Ford Ranger XLS 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.9 L / 100 km,90344,White / Black,"Mornington, VIC",5 cyl,Ute / Tray, 4 Doors, 5 Seats,40000-50000 AUD
Mitsubishi,2020,Triton,Ute / Tray,2020 Mitsubishi Triton GSR (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6 L / 100 km,112797,Black / -,"Kedron, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,40000-50000 AUD
Mercedes-Benz,2015,GLA45,SUV,2015 Mercedes-Benz GLA45 AMG 4Matic,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.5 L / 100 km,66205,Silver / Leather,"Greenway, ACT",4 cyl,SUV, 4 Doors, 5 Seats,40000-50000 AUD
Subaru,2015,WRX,Sedan,2015 Subaru WRX STI Premium,USED,Manual,"4 cyl, 2.5 L",AWD,Premium,10.4 L / 100 km,87096,Blue / -,"Homebush, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,40000-50000 AUD
Mazda,2018,CX-9,SUV,2018 Mazda CX-9 Azami (fwd),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.4 L / 100 km,50148,Grey / -,"Wendouree, VIC",4 cyl,SUV, 4 Doors, 7 Seats,40000-50000 AUD
Hyundai,2021,Kona,SUV,2021 Hyundai Kona N Line Premium SRF (awd),USED,Automatic,"4 cyl, 1.6 L",AWD,Unleaded,6.9 L / 100 km,15715,White / Black,"Hoppers Crossing, VIC",4 cyl,SUV, 4 Doors, 5 Seats,40000-50000 AUD
Suzuki,2023,Jimny,SUV,2023 Suzuki Jimny Heritage Limited Edition,USED,Manual,"4 cyl, 1.5 L",AWD,-,6.4 L / 100 km,15,Green / Black,"North Wollongong, NSW",4 cyl,SUV, 2 Doors, 4 Seats,40000-50000 AUD
Toyota,2013,Landcruiser,SUV,2013 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8.5 L / 100 km,125640,Silver / Black,"Bega, NSW",4 cyl,SUV, 4 Doors, 7 Seats,40000-50000 AUD
Toyota,2016,Hilux,Ute / Tray,2016 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,191634,Blue / -,"Slacks Creek, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,40000-50000 AUD
Mitsubishi,2017,Outlander,SUV,2017 Mitsubishi Outlander Exceed Phev (hybrid),USED,Automatic,"4 cyl, 2 L",AWD,Hybrid,1.7 L / 100 km,32228,White / -,"Alexandria, NSW",4 cyl,SUV, 4 Doors, 5 Seats,40000-50000 AUD
BMW,2017,330I,Sedan,2017 BMW 330I Sport Line,USED,Automatic,"4 cyl, 2 L",Rear,Premium,5.8 L / 100 km,59740,Black / -,"Bentley, WA",4 cyl,Sedan, 4 Doors, 5 Seats,40000-50000 AUD
Holden,2004,Monaro,Coupe,2004 Holden Monaro CV8,USED,Manual,"8 cyl, 5.7 L",Rear,Premium,13 L / 100 km,186815,Blue / Blue,"Pinkenba, QLD",8 cyl,Coupe, 2 Doors, 4 Seats,40000-50000 AUD
Isuzu,2017,D-MAX,Ute / Tray,2017 Isuzu D-MAX LS-M HI-Ride (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,7.7 L / 100 km,71050,Silver / -,"Yamanto, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,40000-50000 AUD
Mitsubishi,2016,Pajero,SUV,2016 Mitsubishi Pajero GLS LWB (4X4),USED,Automatic,"4 cyl, 3.2 L",4WD,Diesel,9 L / 100 km,95996,White / Black,"Morley, WA",4 cyl,SUV, 4 Doors, 7 Seats,40000-50000 AUD
Mitsubishi,2016,Pajero,Trinity Earlville Used Cars,2016 Mitsubishi Pajero Sport Exceed,USED,Automatic,-,Other,Diesel,-,73697,Grey / -,"Earlville, QLD",-,Wagon,,,40000-50000 AUD
Toyota,2017,Hilux,Ute / Tray,2017 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,9 L / 100 km,146328,White / Grey,"Kenwick, WA",4 cyl,Ute / Tray, 2 Doors, 2 Seats,40000-50000 AUD
Holden,2017,Trailblazer,SUV,2017 Holden Trailblazer LT (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.6 L / 100 km,51435,Grey / Black,"Vermont, VIC",4 cyl,SUV, 4 Doors, 7 Seats,40000-50000 AUD
Mitsubishi,2008,Lancer,USED Dealer ad,2008 Mitsubishi Lancer Evolution,USED,Automatic,-,Other,Premium,-,131500,Silver / Black,"Braeside, VIC",-,,,,40000-50000 AUD
Mercedes-Benz,2013,E250,Sedan,2013 Mercedes-Benz E250,USED,Automatic,"4 cyl, 2 L",Rear,Premium,6.4 L / 100 km,25858,Silver / Black,"Lilydale, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,40000-50000 AUD
Toyota,2017,Kluger,Central Star Autohaus- Waverley,2017 Toyota Kluger Grande AWD,USED,Automatic,-,Other,Unleaded,-,45342,White / Grey & Black,"Mulgrave, VIC",-,Wagon,,,50000-60000 AUD
Ford,2021,Ranger,Ute / Tray,2021 Ford Ranger XLT 2.0 (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Diesel,7.4 L / 100 km,15310,White / Charcoal,"Currumbin Waters, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Holden,2016,Commodore,Sedan,2016 Holden Commodore SS-V,USED,Manual,"8 cyl, 6.2 L",Rear,Premium,11.5 L / 100 km,48639,Red / -,"Brookvale, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Jeep,2014,Grand,SUV,2014 Jeep Grand Cherokee SRT 8 (4X4),USED,Automatic,"8 cyl, 6.4 L",4WD,Premium,14 L / 100 km,118687,White / -,"Hallam, VIC",8 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2020,HiAce,Carbarn,2020 Toyota HiAce DX,USED,Automatic,-,Other,Diesel,-,38093,White / -,"Lidcombe, NSW",-,Commercial,,,50000-60000 AUD
Volvo,2018,XC90,SUV,2018 Volvo XC90 D5 Inscription,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.9 L / 100 km,86055,White / Black,"Southport, QLD",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Ford,2018,Everest,SUV,2018 Ford Everest Titanium (4WD),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.5 L / 100 km,69860,Grey / Black Leather,"Lilydale, VIC",5 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Ford,2020,Everest,SUV,2020 Ford Everest Sport (4WD 7 Seat),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.5 L / 100 km,105078,Silver / Black,"Port Augusta, SA",5 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Toyota,2020,RAV4,SUV,2020 Toyota RAV4 GXL AWD Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,18723,Silver / Embossed Pattern Black Fabric,"Christies Beach, SA",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Kia,2019,Stinger,Sedan,2019 Kia Stinger GT (black Leather),USED,Automatic,"6 cyl, 3.3 L",Rear,Unleaded,10.2 L / 100 km,87355,Black / Black,"Robina, QLD",6 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Lexus,2017,RX450H,SUV,2017 Lexus RX450H Luxury Hybrid,USED,Automatic,"6 cyl, 3.5 L",AWD,Hybrid,5.7 L / 100 km,102649,Black / Black,"Elsternwick, VIC",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Mitsubishi,2022,Eclipse,SUV,2022 Mitsubishi Eclipse Cross Exceed Phev,USED,Automatic,"4 cyl, 2.4 L",AWD,-,1.9 L / 100 km,11606,Red / Leather,"Nunawading, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Edge (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.5 L / 100 km,28785,Blue / -,"Rozelle, NSW",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Ford,2020,Ranger,Ute / Tray,2020 Ford Ranger XLT 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.7 L / 100 km,66204,Blue / Grey  Cloth,"Warwick Farm, NSW",5 cyl,Ute / Tray, 4 Doors, 4 Seats,50000-60000 AUD
Mercedes-Benz,2015,GLE350,SUV,2015 Mercedes-Benz GLE350 D,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6.6 L / 100 km,96622,Grey / -,"Keilor East, VIC",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Nissan,2021,Navara,Zoopers Devonport,2021 Nissan Navara ST-X,USED,Automatic,-,Other,Diesel,-,26000,Silver / Black,"Devonport, TAS",-,Ute / Tray,,,50000-60000 AUD
Mitsubishi,2021,Triton,Ute / Tray,2021 Mitsubishi Triton Glx+ (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Diesel,8.6 L / 100 km,17778,Blue / -,"Bibra Lake, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Mazda,2022,BT-50,Ute / Tray,2022 Mazda BT-50 XT (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,8 L / 100 km,48843,Grey / Cloth,"Cairns City, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Kia,2022,Carnival,Wagon,2022 Kia Carnival SI,USED,Automatic,"4 cyl, 2.2 L",Front,Diesel,6.5 L / 100 km,15096,Black / 2022/09,"Dandenong South, VIC",4 cyl,Wagon, 4 Doors, 8 Seats,50000-60000 AUD
Toyota,2020,RAV4,SUV,2020 Toyota RAV4 Cruiser AWD Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,40800,Silver / -,"Belmore, NSW",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Audi,2017,SQ5,SUV,2017 Audi SQ5 3.0 Tfsi Quattro,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.7 L / 100 km,74929,Grey / Black,"Hobart, TAS",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Ford,2018,Everest,SUV,2018 Ford Everest Trend (4WD),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.5 L / 100 km,81566,Grey / Grey,"Berwick, VIC",5 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Edge (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,6.7 L / 100 km,29898,Red / Black,"Toowoomba City, QLD",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Hyundai,2022,I30,Sedan,2022 Hyundai I30 N Premium With Sunroof,USED,Automatic,"4 cyl, 2 L",Front,Premium,8.2 L / 100 km,14350,White / -,"Liverpool, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
HSV,2012,Clubsport,Sedan,2012 HSV Clubsport R8,USED,Automatic,"8 cyl, 6.2 L",Rear,Premium,13.9 L / 100 km,68528,Grey / Black,"Liverpool, NSW",8 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2020,RAV4,SUV,2020 Toyota RAV4 Cruiser AWD Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,23541,Silver / -,"Capalaba, QLD",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Mazda,2020,CX-9,SUV,2020 Mazda CX-9 Azami (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.8 L / 100 km,37942,Red / Brown Leather,"Berwick, VIC",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Nissan,2022,X-Trail,SUV,2022 Nissan X-Trail TI-L (4WD),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,7.8 L / 100 km,13045,Blue / Grey,"Hoppers Crossing, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Mercedes-Benz,2019,GLC200,SUV,2019 Mercedes-Benz GLC200,USED,Automatic,"4 cyl, 2 L",Rear,Premium,7.8 L / 100 km,50680,Silver / Leather,"Bundoora, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Skoda,2022,Superb,Wagon,2022 Skoda Superb Style,USED,Automatic,"4 cyl, 2 L",Front,Premium,7.2 L / 100 km,17284,White / Black,"Nunawading, VIC",4 cyl,Wagon, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2020,RAV4,SUV,2020 Toyota RAV4 Cruiser AWD Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,38573,White / -,"Bentley, WA",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Mercedes-Benz,2015,S-Class,"02 **** ****
",2015 Mercedes-Benz S-Class,USED,-,-,Other,Unleaded,-,107572,Black / -,"Smeaton Grange, NSW",-,,,,50000-60000 AUD
Nissan,2020,Navara,Ute / Tray,2020 Nissan Navara ST-X (4X2),USED,Automatic,"4 cyl, 2.3 L",Front,Diesel,6.8 L / 100 km,18618,Black / -,"East Maitland, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2022,Hilux,Ute / Tray,2022 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,7.9 L / 100 km,29512,White / Black,"Fyshwick, ACT",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Hyundai,2022,I30,Hatchback,2022 Hyundai I30 N Drive-N Limited Edition,USED,Manual,"4 cyl, 2 L",Front,Premium,8.5 L / 100 km,2453,Black / Black,"North Wollongong, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,50000-60000 AUD
Toyota,2023,Camry,Sedan,2023 Toyota Camry Ascent Sport Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.5 L / 100 km,112,Grey / -,"Pennant Hills, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Honda,2017,Civic,Hatchback,2017 Honda Civic Type R,USED,Manual,"4 cyl, 2 L",Front,Premium,8.8 L / 100 km,31685,White / Black & Red Cloth,"Golden Square, VIC",4 cyl,Hatchback, 5 Doors, 4 Seats,50000-60000 AUD
Audi,2021,A4,Sedan,2021 Audi A4 35 Tfsi S Line Mhev,USED,Automatic,"4 cyl, 2 L",Front,Premium,6.1 L / 100 km,43883,White / Black/Black,"Tullamarine, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Ford,2018,Ranger,Ute / Tray,2018 Ford Ranger Wildtrak 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.9 L / 100 km,80630,Orange / Black,"Maddington, WA",5 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Land,2018,Rover,USED Dealer ad,2018 Land Rover Range Rover Velar,USED,-,-,Other,-,-,127162,Black / -,"Rozelle, NSW",-,Wagon,,,50000-60000 AUD
Mazda,2021,CX-9,SUV,2021 Mazda CX-9 GT SP (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.8 L / 100 km,13402,Black / Burgundy,"Hume, ACT",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Volkswagen,2020,Golf,Hatchback,2020 Volkswagen Golf R Final Edition,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.2 L / 100 km,48685,Blue / -,"Cardiff, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,50000-60000 AUD
Toyota,2017,Hilux,Ute / Tray,2017 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,59401,White / -,"Alexandria, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
BMW,2018,X3,SUV,2018 BMW X3 Xdrive 30I,USED,Automatic,"4 cyl, 2 L",4WD,Premium,7.6 L / 100 km,59830,Grey / Leather Vernasca Design Perforated Cognac,"Mulgrave, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Jeep,2021,Wrangler,SUV,2021 Jeep Wrangler Sport S (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,9.6 L / 100 km,29345,White / Black,"Strathpine, QLD",6 cyl,SUV, 2 Doors, 4 Seats,50000-60000 AUD
Mazda,2020,CX-8,SUV,2020 Mazda CX-8 GT (awd),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,6 L / 100 km,70270,White / Black,"Sunbury, VIC",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Nissan,2019,Navara,Ute / Tray,2019 Nissan Navara ST-X (4X4) (leather Trim),USED,Automatic,"4 cyl, 2.3 L",4WD,Diesel,7 L / 100 km,83500,Grey / Black,"Robina, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Audi,2018,S3,Hatchback,2018 Audi S3 Sportback 2.0 Tfsi Quattro,USED,Automatic,"4 cyl, 2 L",AWD,Premium,6.6 L / 100 km,46956,Grey / Black,"Smeaton Grange, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,50000-60000 AUD
Toyota,2021,Granvia,Wagon,2021 Toyota Granvia Standard (6 Seats),USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,8 L / 100 km,65325,White / Black,"Castle Hill, NSW",4 cyl,Wagon, 4 Doors, 6 Seats,50000-60000 AUD
Porsche,2016,Macan,SUV,2016 Porsche Macan S,USED,Automatic,"6 cyl, 3 L",AWD,Premium,8.7 L / 100 km,114202,Gold / -,"Penrith, NSW",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Land,2014,Rover,SUV,2014 Land Rover Range Rover Sport 3.0 V6 SC HSE,USED,Automatic,"6 cyl, 3 L",AWD,Premium,11.3 L / 100 km,79053,Grey / -,"Mansfield, QLD",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Isuzu,2022,MU-X,SUV,2022 Isuzu MU-X LS-M (4X2),USED,Automatic,"4 cyl, 3 L",Front,Diesel,7.8 L / 100 km,22248,White / Black,"Hobart, TAS",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Jaguar,2018,F-Pace,Southern Classic Cars Northside,2018 Jaguar F-Pace R-Sport,USED,Automatic,-,Other,Diesel,-,69939,White / Ebony Ebony/Ebony Light Oyster 'R-Sport',"Wollongong, NSW",-,Wagon,,,50000-60000 AUD
Audi,2022,A3,Sedan,2022 Audi A3 40 Tfsi Quattro S Line,USED,Automatic,"4 cyl, 2 L",AWD,Premium,6.6 L / 100 km,8401,Red / Black,"Zetland, NSW",4 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Lexus,2018,RX350,SUV,2018 Lexus RX350 Luxury,USED,Automatic,"6 cyl, 3.5 L",AWD,Premium,9.6 L / 100 km,61556,Blue / Black,"Elsternwick, VIC",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Mercedes-Benz,2016,Sprinter,Tradie's Heaven,2016 Mercedes-Benz Sprinter 316CDI High Roof XLWB 7G-Tronic,USED,Automatic,-,Other,-,-,238561,White / -,"Oakleigh, VIC",-,Commercial,,,50000-60000 AUD
Jeep,2017,Wrangler,SUV,2017 Jeep Wrangler Unlimited Sport (4X4),USED,Automatic,"6 cyl, 3.6 L",4WD,Unleaded,11.7 L / 100 km,114870,Black / Black,"Deer Park, VIC",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Ford,2022,Everest,SUV,2022 Ford Everest Trend (4WD),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.5 L / 100 km,20401,White / Ebony Leather,"Ryde, NSW",5 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
Skoda,2022,Kodiaq,SUV,2022 Skoda Kodiaq Style (4X4),USED,Automatic,"4 cyl, 2 L",4WD,Premium,8.2 L / 100 km,9059,Blue / -,"West End, QLD",4 cyl,SUV, 4 Doors, 7 Seats,50000-60000 AUD
BMW,2010,M3,Sedan,2010 BMW M3,USED,Automatic,"8 cyl, 4 L",Rear,Premium,11.9 L / 100 km,119345,White / -,"Seaford, VIC",8 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2021,RAV4,SUV,2021 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,68606,Red / -,"Hamilton East, NSW",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Audi,2017,Q5,SUV,2017 Audi Q5 2.0 Tfsi Quattro Sport,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.3 L / 100 km,28491,Black / Black,"Geelong, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
BMW,2015,X5,SUV,2015 BMW X5 Xdrive 50I,USED,Automatic,"8 cyl, 4.4 L",AWD,Premium,10.5 L / 100 km,92412,Black / Leather,"Liverpool, NSW",8 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Renault,2017,Master,East Coast Commercials Gold Coast,2017 Renault Master LWB,USED,Automatic,-,Other,-,-,101109,White / -,"Robina, QLD",-,Ute / Tray,,,50000-60000 AUD
Toyota,2020,RAV4,SUV,2020 Toyota RAV4 GXL 2WD Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.7 L / 100 km,57695,Blue / Black,"East Maitland, NSW",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Kia,2018,Stinger,Sedan,2018 Kia Stinger GT (black Leather),USED,Automatic,"6 cyl, 3.3 L",Rear,Unleaded,10.2 L / 100 km,62500,Silver / -,"Wendouree, VIC",6 cyl,Sedan, 4 Doors, 5 Seats,50000-60000 AUD
Volvo,2022,XC40,SUV,2022 Volvo XC40 T4 Momentum (fwd),USED,Automatic,"4 cyl, 2 L",Front,Premium,7.9 L / 100 km,4137,Grey / Black,"Lindfield, NSW",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Lexus,2019,NX,Max Ouzas Prestige Cars,2019 Lexus NX NX300 2WD F Sport,USED,Automatic,-,Front,Premium,-,46807,Grey / -,"Balwyn, VIC",-,Wagon,,,50000-60000 AUD
Toyota,2019,Hilux,Ute / Tray,2019 Toyota Hilux SR (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,Diesel,8.5 L / 100 km,70802,White / -,"Bentley, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2021,Hilux,Ute / Tray,2021 Toyota Hilux SR HI-Rider,USED,Automatic,"4 cyl, 2.8 L",Rear,Diesel,7.5 L / 100 km,34359,White / Black,"Cranbourne, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Toyota,2020,Hilux,Ute / Tray,2020 Toyota Hilux SR5 (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,Diesel,7.6 L / 100 km,93954,White / Grey,"Loftville, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats,50000-60000 AUD
Audi,2017,Q5,SUV,2017 Audi Q5 2.0 Tfsi Quattro Sport,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.3 L / 100 km,40225,White / Black,"Tullamarine, VIC",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Audi,2020,Q3,SUV,2020 Audi Q3 40 Tfsi Quattro S Line,USED,Automatic,"4 cyl, 2 L",AWD,Premium,8.3 L / 100 km,34996,Grey / Black,"Chatswood, NSW",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Honda,2017,Civic,Hatchback,2017 Honda Civic Type R,USED,Manual,"4 cyl, 2 L",Front,Premium,8.8 L / 100 km,49860,White / -,"Valley View, SA",4 cyl,Hatchback, 5 Doors, 4 Seats,50000-60000 AUD
Toyota,2023,Corolla,Chatswood Toyota,2023 Toyota Corolla ZR Hybrid,USED,Automatic,-,Front,Other,-,45,White / -,"Chatswood, NSW",-,Hatchback,,,50000-60000 AUD
Toyota,2022,RAV4,SUV,2022 Toyota RAV4 Cruiser (2WD),USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6 L / 100 km,11277,Blue / Black,"Pakenham, VIC",4 cyl,SUV, 5 Doors, 5 Seats,50000-60000 AUD
Lexus,2018,NX300,SUV,2018 Lexus NX300 Sports Luxury (awd),USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.9 L / 100 km,37980,Grey / Black Leather,"Brookvale, NSW",4 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
BMW,2015,X6,SUV,2015 BMW X6 Xdrive 30D,USED,Automatic,"6 cyl, 3 L",AWD,Diesel,6 L / 100 km,67850,White / -,"East Maitland, NSW",6 cyl,SUV, 4 Doors, 5 Seats,50000-60000 AUD
Hyundai,2021,I30,Hatchback,2021 Hyundai I30 N,USED,Manual,"4 cyl, 2 L",Front,Premium,8.5 L / 100 km,8939,Blue / Black,"Greenacre, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats,50000-60000 AUD
