symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
PWP,Perella Weinberg Partners Class A Common Stock,$17.81,0.89,5.26%,811545,1581686901.0,United States,2020.0,Finance: Consumer Services,Finance,/market-activity/stocks/pwp,Pinnacle West Capital,https://en.wikipedia.org/wiki/Pinnacle_West_Capital,Public company,NYSE: PNWS&P 500 component,1985; 40 years ago (1985),"Phoenix, Arizona, U.S.",,,Jeffrey B. Guldner(Chairman & CEO),,US$3.565 billion (2017),US$934 million (2017),US$508 million (2017),,,"6,292 (2017)",,pinnaclewest.com,,,,US7234841010
OBDC,Blue Owl Capital Corporation Common Stock,$12.34,0.31,2.577%,12191750,6306335245.0,,2019.0,Diversified Financial Services,Finance,/market-activity/stocks/obdc,APA Corporation,https://en.wikipedia.org/wiki/APA_Corporation,Public,Nasdaq: APAS&P 500 component,"December 6, 1954; 70 years ago (1954-12-06)","Post Oak CentralHouston, Texas, U.S.",,,John J. Christmann IV (CEO),,US$9.74 billion (2024),US$1.90 billion (2024),US$804 million (2024),US$19.4 billion (2024),US$5.28 billion (2024),"2,305 (2024)",,apacorp.com,Truman AndersonCharles ArnaoRaymond Plank,,PetroleumNatural gas,US03743Q1085
DGICB,Donegal Group Inc. Class B Common Stock,$16.19,0.0,0.00%,50,593226873.0,United States,1986.0,Property-Casualty Insurers,Finance,/market-activity/stocks/dgicb,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
WHG,Westwood Holdings Group Inc Common Stock,$16.59,0.95,6.074%,15247,156080877.0,United States,,Investment Managers,Finance,/market-activity/stocks/whg,Centene Corporation,https://en.wikipedia.org/wiki/Centene_Corporation,Public,NYSE: CNCS&P 500 component,1984; 41 years ago (1984),"St. Louis, Missouri, U.S.",,,Sarah London (CEO)Susan Smith (COO),Health care providerPharmacy benefit manager,US$163 billion (2024),US$3.18 billion (2024),US$3.31 billion (2024),US$82.4 billion (2024),US$26.4 billion (2024),"60,500 (2024)",,www.centene.com,"Elizabeth ""Betty"" Brinn",,,
FBNC,First Bancorp Common Stock,$50.40,1.39,2.836%,240379,2089852582.0,United States,1987.0,Major Banks,Finance,/market-activity/stocks/fbnc,Reinsurance Group of America,https://en.wikipedia.org/wiki/Reinsurance_Group_of_America,Public,NYSE: RGAS&P 400 Component,1973 (1973),"Chesterfield, Missouri, United States",,,Tony Cheng (CEO),,"$22.1 billion (2024*) *As of December 31, 2024",,$717 million (2024*),$118.7 billion (2024*),,4000 (2023),,www.rgare.com,,,"Life reinsurance, living benefits reinsurance, health reinsurance, underwriting, financial solutions",US7593516047
LDI,loanDepot Inc. Class A Common Stock,$2.59,0.18,7.469%,2590366,863081043.0,United States,2021.0,Finance: Consumer Services,Finance,/market-activity/stocks/ldi,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),$10.08,-0.06,-0.592%,150588,546658237.0,United States,,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/vgm,Perdoceo,https://en.wikipedia.org/wiki/Perdoceo,Public,Nasdaq: PRDOS&P 600 component,,"Schaumburg, Illinois, U.S.","United States; fewer than 10 campuses, including online",,Todd S. Nelson (president and CEO),,$688.4 Million (2021),$141.8 Million (2021),$104.4 Million (2021),$899.2 Million (2021),,"4,300 (2021)",,perdoceoed.com,,,,
PFG,Principal Financial Group Inc Common Stock,$84.29,1.93,2.343%,1512929,18517994026.0,United States,2001.0,Accident &Health Insurance,Finance,/market-activity/stocks/pfg,Blackhawk Network Holdings,https://en.wikipedia.org/wiki/Blackhawk_Network_Holdings,Private,,,"Pleasanton, California, United States",,Global,William Y. Tauscher (executive chairman)Talbott Roche (CEO and president)David McLaughlin (CFO)Nikhil Sathe (CTO),,,,,,,"3,190",,blackhawknetwork.com,,,,
PCAP,ProCap Acquisition Corp Class A Ordinary Shares,$10.16,0.0,0.00%,1502,0.0,United States,2025.0,Blank Checks,Finance,/market-activity/stocks/pcap,JAB Holding Company,https://en.wikipedia.org/wiki/JAB_Holding_Company,Private,,1828; 197 years ago (1828),"Luxembourg City, Luxembourg",,,Peter Harf (chairman)Olivier Goudet (CEO),,,,,,,29 (2019),"CotyJDE Peet's, Stumptown CoffeeEspresso HouseKeurig Dr Pepper (27%)Krispy KremePanera Brands Panera Bread Einstein Bros. Bagels Caribou CoffeeBruegger'sPret A MangerCompassion-First Pet HospitalsNational Veterinary AssociatesIndependence Pet Holdings",jabholco.com,Ludwig ReimannJohann Benckiser,,,
FXNC,First National Corporation Common Stock,$23.96,0.83,3.588%,34891,215899175.0,United States,,Major Banks,Finance,/market-activity/stocks/fxnc,Black Hills Corporation,https://en.wikipedia.org/wiki/Black_Hills_Corporation,Public,NYSE: BKHS&P 400 component,1941; 84 years ago (1941),"Rapid City, South Dakota, United States",,,"Linden Evans (president, CEO)",,US$1.696 Billion (Fiscal Year Ended 31 December 2020),US$428.303 Million (Fiscal Year Ended 31 December 2020),US$242.763 Million (Fiscal Year Ended 31 December 2020),US$8.088 Billion (Fiscal Year Ended 31 December 2020),US$2.662 Billion (Fiscal Year Ended 31 December 2020),,"Black Hills PowerCheyenne Light, Fuel & PowerBlack Hills EnergyWyodak ResourceBH Exploration and ProductionEnserco Energy",ir.blackhillscorp.com,J. B. French,,,
MLCI,Mount Logan Capital Inc. Common Stock,$7.45,-0.21,-2.742%,23263,95261600.0,United States,,Investment Managers,Finance,/market-activity/stocks/mlci,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
RGA,Reinsurance Group of America Incorporated Common Stock,$187.16,2.35,1.272%,285729,12299000984.0,United States,,Life Insurance,Finance,/market-activity/stocks/rga,Applied Logic Corporation,https://en.wikipedia.org/wiki/Applied_Logic_Corporation,,,"1962; 63 years ago (1962) in Princeton, New Jersey",,,,Richard M. Colgate (president),,,,,,,,,,,,,
MS,Morgan Stanley Common Stock,$158.17,-0.53,-0.334%,9020267,251381053721.0,United States,,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/ms,Black Hills Corporation,https://en.wikipedia.org/wiki/Black_Hills_Corporation,Public,NYSE: BKHS&P 400 component,1941; 84 years ago (1941),"Rapid City, South Dakota, United States",,,"Linden Evans (president, CEO)",,US$1.696 Billion (Fiscal Year Ended 31 December 2020),US$428.303 Million (Fiscal Year Ended 31 December 2020),US$242.763 Million (Fiscal Year Ended 31 December 2020),US$8.088 Billion (Fiscal Year Ended 31 December 2020),US$2.662 Billion (Fiscal Year Ended 31 December 2020),,"Black Hills PowerCheyenne Light, Fuel & PowerBlack Hills EnergyWyodak ResourceBH Exploration and ProductionEnserco Energy",ir.blackhillscorp.com,J. B. French,,,
JEF,Jefferies Financial Group Inc. Common Stock,$54.64,1.0,1.864%,1633440,11271155373.0,United States,,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/jef,"Waste Management, Inc.","https://en.wikipedia.org/wiki/Waste_Management,_Inc.",Public,NYSE: WMS&P 500 component,"January 1, 1968; 57 years ago (1968-01-01)[citation needed] in Chicago, Illinois, U.S.","Houston, Texas, U.S.",,North America,"James C. Fish, Jr. (president & CEO)","Waste, recyclables, yard debris / organics, and hazardous materials collection, hauling, treatment and disposalDumpster rentalPortable toilet rentalSustainability Advisory Services","US$20.426 billion (Fiscal Year Ended December 31, 2023)","US$3.575 billion (Fiscal Year Ended December 31, 2023)","US$2.304 billion (Fiscal Year Ended December 31, 2023)","US$32.823 billion (Fiscal Year Ended December 31, 2023)","US$6.903 billion (Fiscal Year Ended December 31, 2023)","~48,000 (December 2023)",,wm.com,Wayne HuizengaDean Buntrock,"USA Waste Services, Inc.",Bagster,
RY,Royal Bank Of Canada Common Stock,$149.99,2.64,1.792%,1532435,210734473798.0,Canada,,Commercial Banks,Finance,/market-activity/stocks/ry,Shell plc,https://en.wikipedia.org/wiki/Shell_plc,Public,LSE: SHEL Euronext Amsterdam: SHELL NYSE: SHEL FTSE 100 component AEX component,"April 1907; 118 years ago (1907-04) (as Royal Dutch Shell)20 July 2005; 20 years ago (2005-07-20) in Shell Centre, London (current entity)","Shell CentreLondon, England",,Worldwide,Sir Andrew Mackenzie (chairman)Wael Sawan (CEO),,US$284.3 billion (2024),US$34.7 billion (2024),US$16.5 billion (2024),US$387.6 billion (2024),US$180.2 billion (2024),"90,000 (2025)",List Shell Argentina Shell Australia Shell Canada Shell Brunei Shell Chile Shell Hong Kong Shell India Shell Italia Shell Morocco Shell Nigeria Shell Oman Shell Pakistan Shell Philippines Shell South Africa Shell Tunisia Shell USA,shell.com,Henri Deterding Marcus Samuel Samuel Samuel,Forthdeal Limited (2002–2004)Royal Dutch Shell plc (2004–2022),LNGLubricantsNatural gasPetrochemicalsPetroleum,GB00BP6MXD84
BAP,Credicorp Ltd. Common Stock,$247.85,-0.46,-0.185%,453337,23392657268.0,Peru,,Commercial Banks,Finance,/market-activity/stocks/bap,"Navan, Inc.","https://en.wikipedia.org/wiki/Navan,_Inc.",Public,Nasdaq: NAVN,March 2015; 10 years ago (March 2015),"Palo Alto, California, United States",,Worldwide,Ariel Cohen (CEO)Ilan Twig (CTO)Amy Butte (CFO),,,,,,,"3,000 (2022)",,navan.com,Ariel CohenIlan Twig,,,
SYF,Synchrony Financial Common Stock,$74.62,2.37,3.28%,4040174,27762934232.0,United States,2014.0,Finance: Consumer Services,Finance,/market-activity/stocks/syf,Discover Financial,https://en.wikipedia.org/wiki/Discover_Financial,Subsidiary,NYSE: DFS (2007–2025),1985; 40 years ago (1985),"Riverwoods, Illinois, U.S.",,,Michael Rhodes (CEO)Thomas Maheras (chairman),,US$20.61 billion (2023),US$3.83 billion (2023),US$2.94 billion (2023),US$151.5 billion (2023),US$14.83 billion (2023),"c. 21,100 (2023)",Diners Club InternationalDiscover BankDiscover NetworkPulse,discover.com,Sears,,"Payment systems, Credit cards, Finance, Consumer banking, Loans",
CWBC,Community West Bancshares Common Stock,$22.23,0.91,4.268%,195449,425891854.0,United States,,Major Banks,Finance,/market-activity/stocks/cwbc,Harmony Gold (mining),https://en.wikipedia.org/wiki/Harmony_Gold_(mining),Public,JSE: HMY,1950; 75 years ago (1950),"Melrose Arch, Johannesburg, South Africa",,Worldwide,Patrice Motsepe (Chairman)Peter Steenkamp (CEO)Beyers Nel (COO),,R42.65 billion (2022),,,,,"47,373 (2022)",,harmony.co.za,,,Minerals,ZAE000015228
GS,Goldman Sachs Group Inc. (The) Common Stock,$774.03,0.33,0.043%,2282463,232153665369.0,United States,1999.0,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/gs,Mercer (consulting firm),https://en.wikipedia.org/wiki/Mercer_(consulting_firm),Subsidiary,,1945; 80 years ago (1945),New York City,180 cities in 43 countries,,Pat Tomlinson (president and CEO),,"5,021,000,000 United States dollar (2019)",,,,,"25,000 (2019)",,,,,"Asset management, including retirement, health & benefits, human capital, surveys & products, communication, investments, outsourcing, and mergers & acquisitions",
HOPE,Hope Bancorp Inc. Common Stock,$10.35,0.38,3.811%,853243,1326727522.0,United States,,Major Banks,Finance,/market-activity/stocks/hope,"Affirm Holdings, Inc.","https://en.wikipedia.org/wiki/Affirm_Holdings,_Inc.",Public,Nasdaq: AFRM (Class A)Russell 1000 component,2012; 13 years ago (2012),"650 California Street, San Francisco, California, United States",,"United States, Canada, United Kingdom","Max Levchin (chair, CEO)Libor Michalek (president)Michael Linford (COO)Robert O'Hare (CFO)","Buy now, pay laterDebit cardSavings account",US$3.22 billion (2025),US$−87 million (2025),US$52 million (2025),US$11.15 billion (2025),US$3.07 billion (2025),"2,206 (2025)",,www.affirm.com,Max LevchinNathan GettingsJeffrey KaditzAlex Rampell,,List of products Adaptive CheckoutAdaptAISplit PayAffirm CardAffirm Money Account,US00827B1061
EFSI,Eagle Financial Services Inc Common Stock,$36.00,1.28,3.687%,15143,193548456.0,United States,,Major Banks,Finance,/market-activity/stocks/efsi,Applied Logic Corporation,https://en.wikipedia.org/wiki/Applied_Logic_Corporation,,,"1962; 63 years ago (1962) in Princeton, New Jersey",,,,Richard M. Colgate (president),,,,,,,,,,,,,
COFS,ChoiceOne Financial Services Inc. Common Stock,$29.98,1.33,4.642%,264901,450411485.0,United States,,Major Banks,Finance,/market-activity/stocks/cofs,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
CRCL,Circle Internet Group Inc. Class A Common Stock,$71.33,4.4,6.574%,19397990,16796473906.0,United States,2025.0,Finance: Consumer Services,Finance,/market-activity/stocks/crcl,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
FBIZ,First Business Financial Services Inc. Common Stock,$51.54,1.67,3.349%,25507,429032257.0,United States,,Major Banks,Finance,/market-activity/stocks/fbiz,Vistra Corp.,https://en.wikipedia.org/wiki/Vistra_Corp.,Public,NYSE: VSTDJUA componentS&P 500 component,2016; 9 years ago (2016),"Irving, Texas, U.S.",,,Jim Burke (CEO),,US$17.2 billion (2024),US$4.1 billion (2024),,US$37.8 billion (2024),,"approx. 6,850 (December 2024)",TXU EnergyLuminantDynegyHomefield EnergyAmbit EnergyCrius EnergyEnergy Harbor,vistracorp.com,,Vistra Energy Corp.,,
OMF,OneMain Holdings Inc. Common Stock,$59.79,1.98,3.425%,1128770,7039190899.0,United States,2013.0,Finance: Consumer Services,Finance,/market-activity/stocks/omf,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
MCHB,Mechanics Bancorp Class A Common Stock,$13.67,0.4,3.014%,221068,3023990596.0,United States,2012.0,Major Banks,Finance,/market-activity/stocks/mchb,Whole Foods Market,https://en.wikipedia.org/wiki/Whole_Foods_Market,Subsidiary,Nasdaq: WFM,"September 20, 1980; 45 years ago (1980-09-20)","Austin, Texas, U.S.",500+,,John B. Elstrott (chairman)Jason Buechel (CEO),CateringOnline shopping and home delivery,US$17 billion (2021),,,,,"105,000 (2023)",365 by Whole Foods Market,wholefoodsmarket.com,John MackeyRenee Hardy-LawsonMark SkilesCraig Weller,,Foodpharmacyflowersalcoholgeneral merchandise,
BMRC,Bank of Marin Bancorp Common Stock,$26.37,0.955,3.758%,95396,424416870.0,United States,,Major Banks,Finance,/market-activity/stocks/bmrc,WaFd Bank,https://en.wikipedia.org/wiki/WaFd_Bank,Public,Nasdaq: WAFDS&P 600 component,"January 1, 1917; 108 years ago (1917-01-01)","Seattle, Washington, United States","210 (September 30, 2024)","Washington, Oregon, Arizona, Idaho, Nevada, Utah, New Mexico, California, Texas","Brent J. Beardall, President and Chief Executive OfficerKelli Holz, Chief Financial OfficerCathy Cooper, Chief Consumer BankerRyan Mauer, Chief Credit OfficerKim Robison, Chief Operating OfficerJames Endrizzi, Chief Commercial Banker",,,,"US$ 200 million (September 30, 2024)","US$ $26.252 billion (September 30, 2024)","US$ $2.757 billion (September 30, 2024)","2,208 (September 30, 2024)",,www.wafdbank.com,,Washington Federal,"Consumer Banking, Corporate Banking, Insurance, Investment Banking, Mortgage loans, Private Banking, Private equity, Wealth management, Credit cards, Financial Analysis",
DGICA,Donegal Group Inc. Class A Common Stock,$19.75,0.25,1.282%,97478,723670830.0,United States,,Property-Casualty Insurers,Finance,/market-activity/stocks/dgica,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
EFSC,Enterprise Financial Services Corporation Common Stock,$54.07,1.47,2.795%,143966,2001179850.0,United States,,Major Banks,Finance,/market-activity/stocks/efsc,Sangoma Technologies Corporation,https://en.wikipedia.org/wiki/Sangoma_Technologies_Corporation,Public,TSX: STC,1984,"Markham, Ontario, Canada",,Worldwide,"Charles Salemeh, CEOLarry Stock, CFO",,$252 million CAD (FY2023),,-$29 million CAD (FY2023),,,,"VoIP Supply, Digium, Inc., .e4, Star2Star",sangoma.com,David Mandelstam,,PBXactSwitchvoxFreePBXSIPStationSession Border ControllersTelephony CardsVoIP Gateways,
AAME,Atlantic American Corporation Common Stock,$2.34,-0.03,-1.266%,16678,47729514.0,United States,,Life Insurance,Finance,/market-activity/stocks/aame,Arrow Electronics,https://en.wikipedia.org/wiki/Arrow_Electronics,Public,NYSE: ARWS&P 400 component,"1935; 90 years ago (1935) in New York City, U.S.","Centennial, Colorado, U.S.",,,,,US$27.9 billion (2024),US$769 million (2024),US$392 million (2024),US$21.8 billion (2024),US$5.76 billion (2024),"21,500+ (2024)",,arrow.com,,,,
