OBJECTID,SE_ANNO_CAD_DATA,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,INCDTTM,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,INATTENTIONIND,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,DIAGRAMLINK,REPORTLINK,PEDROWNOTGRNT,SDOTCOLNUM,SPEEDING,STCOLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO,Source of the collision report,Source description,Added date,Modified date,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,x,y
32685076,System.Byte[],306753,308033,3342930,Matched,Intersection,35126.0,14TH AVE S AND S HENDERSON ST,,,2,Injury Collision,Right Turn,2,0,0,2,1,0,0,11/10/2018 12:00:00 AM,11/10/2018 1:29:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55115600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3342930.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2018-421975,PTCR,Police Traffic Collision Report,11/14/2018 12:00:00 AM,5/11/2022 12:00:00 AM,,,1274356.26578173,194314.220923021
32648044,System.Byte[],206303,206483,E479061,Matched,Intersection,29052.0,BROADWAY E AND E OLIVE WAY,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,10/14/2015 12:00:00 AM,10/14/2015 1:40:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33115600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E479061.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2015-359714,PTCR,Police Traffic Collision Report,11/9/2015 12:00:00 AM,12/7/2015 12:00:00 AM,,,1273580.51333293,229668.932511225
32708667,System.Byte[],339894,341394,3836003,Matched,Block,,JEFFERSON ST BETWEEN 5TH AVE AND 6TH AVE,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,05/06/2021 12:00:00 AM,5/6/2021 12:10:00 PM,Mid-Block (but intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22248670.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3836003.pdf,,,,1.0,Vehicle turning right hits pedestrian,0,0,N,2021-110513,PTCR,Police Traffic Collision Report,5/10/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1271709.77336301,223615.589977026
32660066,System.Byte[],229217,229577,E593419,Matched,Intersection,27035.0,FREMONT AVE N AND FREMONT PL N,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,09/23/2016 12:00:00 AM,9/23/2016 6:05:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18111700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E593419.pdf,,,,81.0,Same direction -- both turning left -- both moving -- sideswipe,0,0,N,2016-345071,PTCR,Police Traffic Collision Report,10/31/2016 12:00:00 AM,11/2/2016 12:00:00 AM,,,1266658.61201385,240940.004010767
32678542,System.Byte[],275978,276818,E775814,Matched,Block,,14TH AVE W BETWEEN W EMERSON ST AND W NICKERSON ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,03/02/2018 12:00:00 AM,3/2/2018 3:30:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Overcast,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65116600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E775814.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2018-76202,PTCR,Police Traffic Collision Report,3/15/2018 12:00:00 AM,4/3/2018 12:00:00 AM,,,1260509.15735154,242575.669676438
32681819,System.Byte[],299634,300834,3818873,Matched,Block,,M L KING JR WAY S BETWEEN S BAYVIEW S ST AND S MCCLELLAN ST,,,2,Injury Collision,Head On,3,0,0,2,1,0,0,06/30/2018 12:00:00 AM,6/30/2018 7:40:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Other,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3818873.pdf,,,Y,30.0,From opposite direction - all others,0,0,N,2018-234621,PTCR,Police Traffic Collision Report,8/6/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1279381.06373887,214946.418064147
32639310,System.Byte[],192485,192565,E417349,Matched,Block,,25TH AVE NE BETWEEN NE 44TH ST AND NE 47TH ST,,,2,Injury Collision,Angles,0,0,0,2,2,0,0,04/16/2015 12:00:00 AM,4/16/2015 2:34:00 PM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E417349.pdf,,,,10.0,Entering at angle,0,0,N,2015-124066,PTCR,Police Traffic Collision Report,5/9/2015 12:00:00 AM,6/4/2015 12:00:00 AM,,,1278795.83353028,244884.730158806
32713455,System.Byte[],347387,348887,EC03608,Matched,Block,,WEST MARGINAL WAY SW BETWEEN HIGHLAND PARK WAY SW AND SW MYRTLE ST,,,1,Property Damage Only Collision,Head On,4,0,0,2,0,0,0,12/22/2021 12:00:00 AM,12/22/2021 1:13:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EC03608.pdf,,,,30.0,From opposite direction - all others,0,0,N,2021-336671,PTCR,Police Traffic Collision Report,1/10/2022 12:00:00 AM,5/2/2023 12:00:00 AM,,,1267839.25419106,200679.710721537
32627458,System.Byte[],167782,167802,3585022,Matched,Block,,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,05/12/2014 12:00:00 AM,5/12/2014 3:50:00 PM,Mid-Block (but intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\21112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3585022.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2014-147216,PTCR,Police Traffic Collision Report,5/16/2014 12:00:00 AM,12/23/2014 12:00:00 AM,,,1270148.34488142,227516.778269023
32645494,System.Byte[],203896,204036,E454137,Matched,Block,,33RD AVE S BETWEEN S LUCILE ST AND S ORCAS ST,,,1,Property Damage Only Collision,Sideswipe,0,0,0,2,0,0,0,08/18/2015 12:00:00 AM,8/18/2015 3:33:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E454137.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2015-287893,PTCR,Police Traffic Collision Report,10/7/2015 12:00:00 AM,10/7/2015 12:00:00 AM,,,1280614.39634813,204676.009797633
32708325,System.Byte[],340273,341773,EB27666,Matched,Block,,15TH AVE NW BETWEEN NW 52ND ST AND NW 53RD ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,04/21/2021 12:00:00 AM,4/21/2021 5:40:00 AM,Mid-Block (not related to intersection),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33185500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB27666.pdf,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,21-96724,PTCR,Police Traffic Collision Report,5/21/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1260276.89859931,247038.089649007
32637402,System.Byte[],187076,187156,E403903,Matched,Block,,AIRPORT WAY S BETWEEN S MASSACHUSETTS ST AND S HOLGATE N ST,,,2,Injury Collision,Head On,0,0,0,2,1,0,0,02/26/2015 12:00:00 AM,2/26/2015 4:49:00 PM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\60116000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E403903.pdf,,,,30.0,From opposite direction - all others,0,0,N,2015-65171,PTCR,Police Traffic Collision Report,3/11/2015 12:00:00 AM,5/5/2015 12:00:00 AM,,,1273222.59787656,217782.627731055
32650228,System.Byte[],213720,213980,3740360,Matched,Intersection,26688.0,3RD AVE W AND W NICKERSON ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,02/12/2016 12:00:00 AM,2/12/2016 5:51:00 AM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,Y,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18245771.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3740360.pdf,,,,2.0,Vehicle turning left hits pedestrian,0,525261,N,2016-51367,PTCR,Police Traffic Collision Report,2/19/2016 12:00:00 AM,5/10/2018 12:00:00 AM,,,1263940.34513105,241139.046570972
32681752,System.Byte[],290611,291491,3754171,Matched,Intersection,34222.0,EAST MARGINAL WAY S AND S MICHIGAN ST,,,2,Injury Collision,Angles,3,0,0,2,2,0,0,06/03/2018 12:00:00 AM,6/3/2018 8:17:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Dusk,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3754171.pdf,,,,10.0,Entering at angle,0,0,N,2018-200946,PTCR,Police Traffic Collision Report,6/6/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1270475.28964975,202357.04461126
32717115,System.Byte[],351831,353291,EC23867,Matched,Intersection,29658.0,3RD AVE AND BROAD ST,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,02/15/2022 12:00:00 AM,2/15/2022 9:31:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EC23867.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,22-39157,PTCR,Police Traffic Collision Report,6/16/2022 12:00:00 AM,5/2/2023 12:00:00 AM,,,1266192.46058936,229207.598494753
32689933,System.Byte[],312729,314169,E873022,Matched,Block,,NE 145TH ST BETWEEN 25TH AVE NE AND 26TH AVE NE,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,12/10/2018 12:00:00 AM,12/10/2018 8:32:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E873022.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,,PTCR,Police Traffic Collision Report,2/13/2019 12:00:00 AM,2/13/2019 12:00:00 AM,,,1279208.5324107,271121.228937671
32668204,System.Byte[],241338,241778,3746481,Matched,Block,,W HIGHLAND DR BETWEEN 2ND AVE W AND 3RD AVE W,,,2,Injury Collision,Parked Car,5,0,0,3,3,0,0,05/20/2017 12:00:00 AM,5/20/2017 11:31:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3746481.pdf,,,,32.0,One parked--one moving,0,0,N,17-178628,PTCR,Police Traffic Collision Report,5/25/2017 12:00:00 AM,7/3/2017 12:00:00 AM,,,1264032.91178715,233386.018147036
32641141,System.Byte[],197078,197198,3732143,Matched,Block,,DEXTER AVE N BETWEEN ROY ST AND VALLEY ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,06/25/2015 12:00:00 AM,6/25/2015 4:21:00 PM,Driveway Junction,18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\17185500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3732143.pdf,Y,,,45.0,Vehicle - Pedalcyclist,44421,0,N,2015-214874,PTCR,Police Traffic Collision Report,7/13/2015 12:00:00 AM,5/10/2018 12:00:00 AM,,,1268330.07473555,231932.183329538
32674895,System.Byte[],266766,267546,E760460,Matched,Intersection,33579.0,RAINIER AVE S AND S HUDSON ST,,,2,Injury Collision,Pedestrian,3,1,0,1,1,0,0,01/17/2018 12:00:00 AM,1/17/2018 6:53:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44243471.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E760460.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,523188,N,2018-20853,PTCR,Police Traffic Collision Report,1/23/2018 12:00:00 AM,3/2/2018 12:00:00 AM,,,1282084.83871764,206570.800775573
32714734,System.Byte[],351080,352540,3896185,Matched,Intersection,33040.0,1ST AVE S AND S ORCAS ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,04/20/2022 12:00:00 AM,4/20/2022 5:12:00 PM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3896185.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2022-98962,PTCR,Police Traffic Collision Report,5/18/2022 12:00:00 AM,5/1/2023 12:00:00 AM,,,1269806.67320107,204931.878021896
32707926,System.Byte[],340350,341850,3889159,Matched,Intersection,35255.0,M L KING JR WR WAY S AND S CLOVERDALE ST,,,2,Injury Collision,Head On,3,0,0,2,3,0,0,05/20/2021 12:00:00 AM,5/20/2021 12:57:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\81114300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3889159.pdf,,,,30.0,From opposite direction - all others,0,0,N,2021-123628,PTCR,Police Traffic Collision Report,5/24/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1283197.17510277,195266.749052003
32698092,System.Byte[],328532,330032,EA11173,Matched,Intersection,34815.0,45TH AVE SW AND SW WILDWOOD PL,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,01/31/2020 12:00:00 AM,1/31/2020 11:23:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44242871.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA11173.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,525266,N,2020-39068,PTCR,Police Traffic Collision Report,2/6/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1255749.58877067,193858.838138551
32710926,System.Byte[],343946,345446,EB67642,Matched,Block,,12TH AVE BETWEEN E PINE ST AND E OLIVE ST,,,1,Property Damage Only Collision,Right Turn,3,0,0,2,0,0,0,09/09/2021 12:00:00 AM,9/9/2021 4:49:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55146900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB67642.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2021-236819,PTCR,Police Traffic Collision Report,9/30/2021 12:00:00 AM,5/2/2023 12:00:00 AM,,,1274540.57938191,228168.790621683
32642239,System.Byte[],194258,194358,3736087,Matched,Block,,MERCER ST BETWEEN 4TH AVE N AND 5TH AVE N,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,05/27/2015 12:00:00 AM,5/27/2015 3:00:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Unknown,Unknown,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3736087.pdf,,,,32.0,One parked--one moving,0,0,Y,2015-175096,CVCR,Citizen Vehicle Collision Report,6/2/2015 12:00:00 AM,7/2/2015 12:00:00 AM,,,1266869.36881405,231494.592097089
32665330,System.Byte[],237605,238045,E656153,Matched,Intersection,24297.0,AURORA AVE N AND N 77TH ST,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,03/28/2017 12:00:00 AM,3/28/2017 8:03:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E656153.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2017-108130,PTCR,Police Traffic Collision Report,3/30/2017 12:00:00 AM,5/10/2022 12:00:00 AM,,,1268221.18558344,253436.535991564
32697843,System.Byte[],326182,327682,3824806,Matched,Block,,RAINIER AVE S BETWEEN S HENDERSON ST AND S DIRECTOR N ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,11/24/2019 12:00:00 AM,11/24/2019 11:03:00 AM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11115400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3824806.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,19-437226,PTCR,Police Traffic Collision Report,11/26/2019 12:00:00 AM,5/11/2022 12:00:00 AM,,,1285466.4628491,194020.890746728
32636419,System.Byte[],185514,185594,3699198,Matched,Block,,RAINIER AVE S BETWEEN S FOREST ST AND M L KING JR WAY S,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,02/15/2015 12:00:00 AM,2/15/2015 1:01:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\87118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3699198.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,15-52430,PTCR,Police Traffic Collision Report,2/18/2015 12:00:00 AM,6/8/2017 12:00:00 AM,,,1279149.97541863,213887.431503057
32707274,System.Byte[],336617,338117,3876618,Matched,Block,,HIGHLAND PARK WAY SW BETWEEN WEST MARGINAL WAY SW AND SW OTHELLO ST,,,2,Injury Collision,Head On,3,0,0,2,3,0,0,12/04/2020 12:00:00 AM,12/4/2020 10:49:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3876618.pdf,,,Y,30.0,From opposite direction - all others,0,0,N,2020-335518,PTCR,Police Traffic Collision Report,12/30/2020 12:00:00 AM,5/10/2022 12:00:00 AM,,,1266785.48145397,200373.834817231
32626556,System.Byte[],168226,168246,3672615,Matched,Intersection,28391.0,MONTLAKE BLVD E AND EAST MONTLAKE PL E,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,04/28/2014 12:00:00 AM,4/28/2014 7:50:00 AM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33245771.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3672615.pdf,,,,2.0,Vehicle turning left hits pedestrian,0,525577,N,14-129596,PTCR,Police Traffic Collision Report,5/28/2014 12:00:00 AM,11/21/2018 12:00:00 AM,,,1277884.57989734,238361.709992126
32624377,System.Byte[],162577,162597,3207822,Matched,Block,,S JACKSON ST BETWEEN 10TH AVE S AND 12TH AVE S,,,1,Property Damage Only Collision,Right Turn,4,0,0,2,0,0,0,02/20/2014 12:00:00 AM,2/20/2014 12:45:00 PM,Driveway Junction,14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3207822.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2014-55106,PTCR,Police Traffic Collision Report,2/24/2014 12:00:00 AM,6/8/2017 12:00:00 AM,,,1274036.3436694,222100.349143475
32690739,System.Byte[],314740,316240,3750554,Matched,Intersection,25790.0,11TH AVE NE AND NE 50TH ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,12/22/2018 12:00:00 AM,12/22/2018 7:06:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78247171.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3750554.pdf,,,,1.0,Vehicle turning right hits pedestrian,0,0,N,2019-477388,PTCR,Police Traffic Collision Report,3/4/2019 12:00:00 AM,3/6/2019 12:00:00 AM,,,1275016.0015904,246065.999536008
32707134,System.Byte[],337467,338967,EA99244,Matched,Intersection,29745.0,BROADWAY AND E PIKE ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,01/12/2021 12:00:00 AM,1/12/2021 5:56:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Dark - Unknown Lighting,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34243571.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA99244.pdf,Y,,,1.0,Vehicle turning right hits pedestrian,0,522256,N,2021-009617,PTCR,Police Traffic Collision Report,2/1/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1273562.2121489,227541.548701048
32650013,System.Byte[],209882,210102,3737501,Matched,Block,,AURORA AVE N BETWEEN N 128TH ST AND N 130TH ST,,,1,Property Damage Only Collision,Left Turn,2,0,0,2,0,0,0,12/18/2015 12:00:00 AM,12/18/2015 1:41:00 PM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\53111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3737501.pdf,,,,28.0,From opposite direction - one left turn - one straight,0,0,N,2015-437838,PTCR,Police Traffic Collision Report,12/29/2015 12:00:00 AM,11/21/2018 12:00:00 AM,,,1268375.1846236,267293.298117757
32665764,System.Byte[],239023,239463,3788934,Matched,Intersection,29510.0,DENNY WAY AND WESTLAKE AVE,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,04/08/2017 12:00:00 AM,4/8/2017 5:20:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Dusk,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3788934.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2017-123233,PTCR,Police Traffic Collision Report,4/18/2017 12:00:00 AM,6/8/2017 12:00:00 AM,,,1269228.12113647,229252.4793908
